Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ven,Cas,El Campanario,1,4300000.0,4300000.0,4300000.0,79.0,79.0,79.0,54430.37975,54430.37975,54430.37975
Sep25,Zap,Ven,Cas,El Campestre,28,1850000.0,3745428.5714285714,5684000.0,62.0,157.32142857142858,300.0,15740.74074,24875.115544642857,35483.87097
Sep25,Zap,Ven,Cas,El Capullo,10,29500000.0,32260000.0,33900000.0,401.0,550.7,804.0,36691.54229,62504.444082,79800.49875
Sep25,Zap,Ven,Cas,El Centinela,16,4050000.0,4974187.5,7490000.0,129.0,186.375,450.0,16644.44444,28773.463178125,34542.63566
Sep25,Zap,Ven,Cas,El Colli Urbano,43,928500.0,5199825.5813953485,9700000.0,40.0,146.13953488372093,465.0,19857.14286,37648.67000790698,70689.65517
Sep25,Zap,Ven,Cas,El Fortín,10,2300000.0,3506500.0,4490000.0,110.0,152.8,205.0,15333.33333,23275.001646999997,32773.72263
Sep25,Zap,Ven,Cas,El Paraíso,3,4200000.0,5131865.333333333,6915596.0,184.0,204.66666666666666,215.0,19534.88372,25675.54044333333,37584.76087
Sep25,Zap,Ven,Cas,El Tigre,2,4400000.0,7237499.5,10074999.0,183.0,216.5,250.0,24043.71585,32171.855925,40299.996
Sep25,Zap,Ven,Cas,El Tizate,2,3200000.0,3225000.0,3250000.0,95.0,137.5,180.0,18055.55556,25869.883045,33684.21053
Sep25,Zap,Ven,Cas,El Vigía,8,1900000.0,6251000.0,20500000.0,126.0,335.5,814.0,7755.102041,16507.040824249998,25184.27518
Sep25,Zap,Ven,Cas,El Zapote,1,2900000.0,2900000.0,2900000.0,84.0,84.0,84.0,34523.80952,34523.80952,34523.80952
Sep25,Zap,Ven,Cas,Elite,1,7927500.0,7927500.0,7927500.0,241.0,241.0,241.0,32894.19087,32894.19087,32894.19087
Sep25,Zap,Ven,Cas,Entrelomas,1,15200000.0,15200000.0,15200000.0,265.0,265.0,265.0,57358.49057,57358.49057,57358.49057
Sep25,Zap,Ven,Cas,Esencia,1,7875000.0,7875000.0,7875000.0,218.0,218.0,218.0,36123.85321,36123.85321,36123.85321
Sep25,Zap,Ven,Cas,Estrada,2,2900000.0,2940000.0,2980000.0,195.0,195.0,195.0,14871.79487,15076.923074999999,15282.05128
Sep25,Zap,Ven,Cas,Eucalipto Vallarta,2,8800000.0,9395000.0,9990000.0,274.0,294.5,315.0,27936.50794,32198.180975000003,36459.85401
Sep25,Zap,Ven,Cas,Flores del Valle,1,3480000.0,3480000.0,3480000.0,122.0,122.0,122.0,28524.59016,28524.59016,28524.59016
Sep25,Zap,Ven,Cas,Fontee,14,6140599.0,10089356.714285715,15385200.0,147.0,252.57142857142858,363.0,30289.2562,41249.79872357142,73262.85714
Sep25,Zap,Ven,Cas,Foret,2,3190000.0,3890000.0,4590000.0,96.0,135.5,175.0,26228.57143,29728.86905,33229.16667
Sep25,Zap,Ven,Cas,Fovissste (Estatuto Jurídico),1,4470000.0,4470000.0,4470000.0,260.0,260.0,260.0,17192.30769,17192.30769,17192.30769
Sep25,Zap,Ven,Cas,Francisco Sarabia,9,2390000.0,3428553.4444444445,4020000.0,76.0,121.55555555555556,137.0,20000.0,28410.61099666667,31447.36842
Sep25,Zap,Ven,Cas,Girasoles Acueducto,1,3490000.0,3490000.0,3490000.0,118.0,118.0,118.0,29576.27119,29576.27119,29576.27119
Sep25,Zap,Ven,Cas,Girasoles Elite,7,2890000.0,4564571.428571428,9880000.0,105.0,169.0,351.0,18716.57754,27730.754370000002,37612.61261
Sep25,Zap,Ven,Cas,Guadalajara (Technology Park),18,3900000.0,7699000.0,8650000.0,126.0,221.72222222222223,247.0,28133.33333,34778.07796500001,39855.07246
Sep25,Zap,Ven,Cas,Guadalajarita,4,3450000.0,6735000.0,9900000.0,133.0,160.0,187.0,25939.84962,39891.640865,52941.17647
