Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ven,Dep,Puerta Real,7,8950000.0,11549285.714285715,15500000.0,175.0,207.28571428571428,270.0,46082.94930875576,55714.52895781311,69892.47311827957
Sep25,Zap,Ven,Dep,Puerta de Hierro,102,6300000.0,13972621.774509804,25000000.0,65.0,174.90196078431373,351.0,42735.042735042734,83866.95060887733,150000.0
Sep25,Zap,Ven,Dep,Puerta de Plata,22,6833000.0,12817704.863636363,25000000.0,59.0,132.3181818181818,300.0,60606.06060606061,102224.14781141159,149288.13559322033
Sep25,Zap,Ven,Dep,Puerta del Bosque,6,6981000.0,14984000.0,24440000.0,59.0,159.5,238.0,75630.25210084034,99108.86044152752,146347.30538922155
Sep25,Zap,Ven,Dep,Puerta del Tule,32,3340000.0,4579030.4375,5800000.0,44.0,71.0,105.0,51210.88571428572,65226.86146738254,77957.44680851063
Sep25,Zap,Ven,Dep,Puerta del Valle,15,4450000.0,5774040.0,7450000.0,61.0,90.66666666666667,114.0,53529.41176470588,64296.20797059781,73770.4918032787
Sep25,Zap,Ven,Dep,Punta Valdepeñas I,2,3150000.0,3220000.0,3290000.0,77.0,79.0,81.0,38888.88888888889,40808.080808080806,42727.27272727273
Sep25,Zap,Ven,Dep,Rancho Nuevo,1,7500000.0,7500000.0,7500000.0,92.0,92.0,92.0,81521.73913043478,81521.73913043478,81521.73913043478
Sep25,Zap,Ven,Dep,Real Vallarta,6,2840000.0,4591115.166666667,5851270.0,80.0,99.66666666666667,113.0,34117.64705882353,45363.374757717065,56993.84042553192
Sep25,Zap,Ven,Dep,Real del Bosque,3,2550000.0,2615333.3333333335,2706000.0,69.0,69.0,69.0,36956.52173913043,37903.381642512075,39217.391304347824
Sep25,Zap,Ven,Dep,Real del Carmen,5,3770000.0,4498000.0,5300000.0,75.0,86.2,106.0,44811.32075471698,52656.70859538785,65333.333333333336
Sep25,Zap,Ven,Dep,Real del Carmen Grand,2,3489814.0,5069907.0,6650000.0,76.0,143.0,210.0,31666.666666666668,38792.63596491228,45918.60526315789
Sep25,Zap,Ven,Dep,Reserva Real,12,9100000.0,11964166.666666666,15200000.0,110.0,168.41666666666666,210.0,60625.0,72381.48115209323,124090.90909090907
Sep25,Zap,Ven,Dep,Residencial Chapalita,1,7890000.0,7890000.0,7890000.0,185.0,185.0,185.0,42648.64864864865,42648.64864864865,42648.64864864865
Sep25,Zap,Ven,Dep,Residencial del Valle,1,3600000.0,3600000.0,3600000.0,60.0,60.0,60.0,60000.0,60000.0,60000.0
Sep25,Zap,Ven,Dep,San Juan de Ocotán,5,2617000.0,3553800.0,4500000.0,42.0,80.4,100.0,39770.833333333336,46132.58794508795,62309.52380952381
Sep25,Zap,Ven,Dep,San Miguel de La Colina,3,2760240.0,3736656.6666666665,4495000.0,55.0,79.33333333333333,100.0,44950.0,47594.510405257395,50186.181818181816
Sep25,Zap,Ven,Dep,Santa Ana Tepetitlán,25,1590000.0,2727939.96,5346499.0,53.0,97.64,185.0,14028.776978417269,30675.996181480983,52935.63366336634
Sep25,Zap,Ven,Dep,Santa Fe,6,3766587.0,7732597.833333333,15959000.0,52.0,154.66666666666666,279.0,26808.510638297877,54426.46442205032,72434.36538461539
Sep25,Zap,Ven,Dep,Santa Isabel,1,6454820.0,6454820.0,6454820.0,167.0,167.0,167.0,38651.616766467065,38651.616766467065,38651.616766467065
Sep25,Zap,Ven,Dep,Santa Margarita Residencial,2,1200000.0,1775000.0,2350000.0,50.0,95.0,140.0,16785.714285714286,20392.857142857145,24000.0
Sep25,Zap,Ven,Dep,Santa María del Pueblito,4,2852152.0,4043104.0,6590509.0,41.0,57.5,92.0,67908.38095238095,69976.9911879169,71635.96739130435
Sep25,Zap,Ven,Dep,Santa Rita,3,4750000.0,6276666.666666667,8500000.0,90.0,110.66666666666667,147.0,50000.0,56607.70975056689,62000.0
Sep25,Zap,Ven,Dep,Santillana,5,4100000.0,5560000.0,7500000.0,94.0,164.4,285.0,26315.78947368421,37547.801477485045,50531.914893617024
Sep25,Zap,Ven,Dep,Seattle,1,2200000.0,2200000.0,2200000.0,33.0,33.0,33.0,66666.66666666667,66666.66666666667,66666.66666666667
