Ciudad,Colonia,operacion,tipo_propiedad,precio_q5,precio_q10,precio_q25,precio_q50,precio_q75,precio_q90,precio_q95,area_m2_q5,area_m2_q10,area_m2_q25,area_m2_q50,area_m2_q75,area_m2_q90,area_m2_q95,PxM2_q5,PxM2_q10,PxM2_q25,PxM2_q50,PxM2_q75,PxM2_q90,PxM2_q95
Zap,Jardines de San Gonzalo,Ven,Cas,2180000.0,2180000.0,2180000.0,2180000.0,2180000.0,2180000.0,2180000.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,15571.42857142857,15571.42857142857,15571.42857142857,15571.42857142857,15571.42857142857,15571.42857142857,15571.42857142857
Zap,Jardines de San Ignacio,Ven,Cas,9147000.0,9894000.0,11595000.0,12500000.0,13000000.0,13788000.0,14378999.999999998,286.6,293.2,339.5,377.0,478.5,557.2,568.6,24532.77134495483,25080.302837511135,26812.457182005026,31325.30120481928,32891.24668435013,35451.04206138689,37171.94960212201
Zap,Jardines de San Ignacio,Ven,Dep,3260000.0,3270000.0,3300000.0,3690750.0,4650000.0,5760000.0,6130000.0,56.2,62.4,81.0,91.0,91.0,107.2,112.6,36719.57671957672,37724.86772486773,40740.74074074074,51098.9010989011,55084.74576271186,66322.89830508475,70068.94915254237
Zap,Jardines de Santa Ana,Ven,Cas,2529999.95,2659999.9,3049999.75,3699999.5,4349999.25,4739999.1,4869999.05,191.0,192.0,195.0,200.0,205.0,208.0,209.0,12172.932067669173,12917.292706766919,15150.37462406015,18872.177819548873,22593.981015037592,24827.062932330828,25571.42357142857
Zap,Jardines del Auditorio,Ven,Cas,2852500.0,3505000.0,5462500.0,8725000.0,11987500.0,13945000.0,14597500.0,130.45,134.9,148.25,170.5,192.75,206.1,210.54999999999998,20133.813215208564,22807.308970099668,30827.79623477298,44195.2750092285,57562.75378368402,65583.24104835733,68256.73680324844
Zap,Jardines del Porvenir,Ven,Dep,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,29032.25806451613,29032.25806451613,29032.25806451613,29032.25806451613,29032.25806451613,29032.25806451613,29032.25806451613
Zap,Jardines del Sol,Ven,Cas,6037000.0,6176000.0,7000000.0,9000000.0,12400000.0,16120000.000000004,17200000.0,168.0,174.0,240.0,300.0,400.0,552.0,565.0,24955.845481049564,25020.0,27083.33333333333,30088.49557522124,35852.94117647059,36685.80542264753,38638.59649122806
Zap,Jardines del Sol,Ven,Dep,3477500.0,3605000.0,3987500.0,4850000.0,5687500.0,6025000.0,6137500.0,75.15,84.30000000000001,111.75,132.5,142.25,149.9,152.45,34088.49709003766,35106.12803834303,38159.02088325915,40088.8265544647,42931.329423264906,47627.07722385142,49192.32649071359
Zap,Jardines del Valle,Ven,Cas,1277750.0,1704500.0,2475000.0,3330000.0,5190000.0,18430000.000000022,39500000.0,57.9,60.0,82.75,130.0,178.75,544.9000000000005,1097.2499999999995,19190.070921985818,20191.666666666668,24183.946717934632,28223.186855322394,32227.7970011534,37414.404499877724,38656.02467794974
Zap,Jardines del Valle,Ven,Terreno / Lote,4450000.0,4450000.0,4450000.0,4450000.0,4450000.0,4450000.0,4450000.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,22250.0,22250.0,22250.0,22250.0,22250.0,22250.0,22250.0
Zap,Jardines del Vergel,Ven,Cas,2212500.0,2225000.0,2538750.0,3702450.0,4899225.0,5399500.0,5499750.0,87.75,98.5,120.5,149.5,183.0,192.5,196.25,19062.375,19374.75,21977.08401639344,28240.63231850117,29172.518159806295,29821.575813101237,30045.923041685754
Zap,Jardines del Vigía,Ven,Dep,3396400.0,3503800.0,3826000.0,4014500.0,4301250.0,4800300.0,4966650.0,63.75,67.5,78.75,85.5,91.0,100.0,103.0,46839.74008207934,46888.78248974008,47035.9097127223,47771.087680355166,50022.56289308176,52899.025157232696,53857.84591194968
Zap,Jardín Real,Ven,Cas,7150000.0,7900000.0,7999000.0,9700000.0,13142831.5,15650000.0,16345000.0,181.5,204.0,234.0,258.0,314.5,360.0,400.0,29229.762193969822,30583.090379008747,33662.854609929076,37222.22222222222,41988.548151750976,46301.775147929,49035.88681849551
Zap,Jardín Real,Ven,Dep,3220000.0,3350000.0,3734767.5,4584317.0,5885763.0,7400000.0,10970750.0,59.5,60.0,66.0,76.0,113.5,122.0,183.5,45843.90131578947,46985.10638297872,53101.09289617487,56827.80303030303,62032.68765133172,65333.333333333336,65762.46428571429
Zap,Jardín Real,Ven,Terreno / Lote,12490000.0,12490000.0,12490000.0,12490000.0,12490000.0,12490000.0,12490000.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,48038.46153846154,48038.46153846154,48038.46153846154,48038.46153846154,48038.46153846154,48038.46153846154,48038.46153846154
Zap,Jocotán,Ven,Cas,9160570.75,9731141.5,11442853.75,14295707.5,17148561.25,18860273.5,19430844.25,214.5,219.0,232.5,255.0,277.5,291.0,295.5,42193.09297619048,43481.42404761905,47346.41726190476,53788.07261904762,60229.72797619048,64094.72119047619,65383.05226190476
Zap,Jocotán,Ven,Dep,2620962.1,2654978.6,2699296.5,3250000.0,4345500.0,5917000.0,6371499.999999999,42.0,42.0,42.0,63.0,80.5,102.39999999999999,111.5,39546.27329192547,41974.19971333015,50408.77344877345,55168.26229508197,64008.83333333333,72823.15083655083,84256.75675675673
Zap,Juan Manuel Vallarta,Ven,Cas,9278000.0,9706000.0,10990000.0,11100000.0,12900000.0,12900000.0,12900000.0,250.0,250.0,250.0,330.0,400.0,421.6,428.8,26615.1376146789,28023.853211009176,32250.0,33636.36363636364,35400.0,45120.0,48360.0
Zap,Juan Manuel Vallarta,Ven,Dep,3300000.0,3700000.0,5048374.5,5723000.0,6495000.0,7605000.0,8001325.0,66.5,73.0,94.5,110.0,119.0,137.0,157.0,40245.03968253968,41573.03370786517,48200.0,54275.362318840576,59493.797519007596,65427.35042735043,66860.15354508505
Zap,La Calma,Ven,Cas,2198000.0,3555000.0,4523750.0,6645000.0,7517500.0,9543000.000000002,10046000.0,112.1,117.3,147.0,213.0,267.5,301.1,325.65,17180.62985332183,25313.413904511188,27640.24282169443,30062.896751306944,37023.40182648402,38363.75488917862,40312.5
Zap,La Calma,Ven,Dep,2831000.0,2858500.0,3211750.0,3625000.0,4742631.0,4988268.0,5854999.999999999,61.7,75.0,75.75,82.0,90.0,102.60000000000001,140.04999999999998,34184.98797664033,34878.04878048781,37654.48717948718,42668.13008130081,55383.61708860759,61256.157602459025,65351.54826958106
Zap,La Calma,Ven,Local comercial,7420000.0,7740000.0,8700000.0,10300000.0,11900000.0,12860000.0,13180000.0,218.0,228.0,258.0,308.0,358.0,388.0,398.0,33140.554298642535,33192.87330316742,33349.83031674208,33611.42533936651,33873.02036199095,34029.97737556561,34082.2963800905
Zap,La Casita,Ven,Cas,3706000.0,3732000.0,3810000.0,3940000.0,4070000.0,4148000.0,4174000.0,131.5,133.0,137.5,145.0,152.5,157.0,158.5,23465.384615384617,23930.76923076923,25326.923076923078,27653.846153846156,29980.76923076923,31376.923076923078,31842.30769230769
Zap,La Ceiba,Ven,Cas,28145250.0,28295500.0,28746250.0,29497500.0,30248750.0,30699500.0,30849750.0,392.0,394.0,400.0,410.0,420.0,426.0,428.0,65823.77757901013,66542.90399522957,68700.2832438879,72295.9153249851,75891.54740608229,78048.9266547406,78768.05307096004
Zap,La Ceiba,Ven,Dep,5105500.0,5210000.0,5442500.0,6049000.0,6301890.25,6424561.9,6526009.1,79.0,79.2,81.0,84.0,84.25,85.0,85.45,61120.02801120448,63127.17770034843,66173.30139372822,73738.44537815126,75987.8058694997,77241.31016057586,78221.08087855297
Zap,La Cima,Ven,Cas,6810000.0,6968000.0,7445000.0,7950000.0,9075000.0,10540000.000000004,15699999.999999996,140.0,140.0,174.0,215.0,255.5,320.0,368.29999999999995,26474.177631578947,28712.499999999996,32220.426632191335,38038.27751196172,46600.71612192435,54597.53694581281,57051.72413793103
Zap,La Cima,Ven,Local comercial,7150000.0,7150000.0,7150000.0,7150000.0,7150000.0,7150000.0,7150000.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,39722.22222222222,39722.22222222222,39722.22222222222,39722.22222222222,39722.22222222222,39722.22222222222,39722.22222222222
Zap,La Escondida,Ven,Cas,2504500.0,2519000.0,2562500.0,2635000.0,2707500.0,2751000.0,2765500.0,86.7,87.4,89.5,93.0,96.5,98.6,99.3,27857.674418604653,27915.3488372093,28088.372093023256,28376.74418604651,28665.116279069767,28838.13953488372,28895.81395348837
Zap,La Estancia,Ven,Cas,5543000.0,6186000.0,7450000.0,8500000.0,12650000.0,27219123.0,31094814.899999987,127.30000000000001,167.0,238.5,305.0,370.0,456.0,526.5999999999998,20770.674486803517,23510.07025761124,25086.170557717247,30501.930501930503,62010.086750306,81145.75611285266,84378.6732121212
Zap,La Estancia,Ven,Dep,3844480.0,4096320.0,4625000.0,5147873.5,5823936.75,5900000.0,5900000.0,74.75,85.5,107.25,110.5,118.25,134.0,141.0,39341.21621621621,39515.76576576576,40646.312200050525,46255.269580679844,53352.19346116028,55382.31481481482,55758.65740740741
Zap,La Giralda,Ven,Cas,7725000.0,8450000.0,11047500.0,15495000.0,18000000.0,18500000.0,18500000.0,289.0,328.0,427.0,490.0,490.75,636.0,708.5,21941.129535835702,22755.498508291126,25288.17733990148,28785.714285714283,35651.5129473378,37716.654890061924,37735.87846543912
Zap,La Giralda,Ven,Dep,2854696.8,2949609.6,3013000.0,4736000.0,5700000.0,5871010.6,6113179.199999999,51.8,53.0,80.0,92.0,103.0,114.4,165.7999999999998,29317.975206611573,36545.13695652174,49565.21739130434,56542.188679245286,57206.40196078432,58546.22657142857,58933.936
Zap,La Gloria del Colli,Ven,Cas,4450000.0,4450000.0,4450000.0,4450000.0,4450000.0,4450000.0,4450000.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,19517.54385964912,19517.54385964912,19517.54385964912,19517.54385964912,19517.54385964912,19517.54385964912,19517.54385964912
Zap,La Gloria del Colli,Ven,Dep,3161900.0,3163800.0,3169500.0,3179000.0,3188500.0,3194200.0,3196100.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,30402.884615384613,30421.153846153844,30475.96153846154,30567.30769230769,30658.653846153844,30713.46153846154,30731.73076923077
Zap,La Granja,Ven,Cas,2995000.0,2995000.0,2995000.0,2995000.0,2995000.0,2995000.0,2995000.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,23398.4375,23398.4375,23398.4375,23398.4375,23398.4375,23398.4375,23398.4375
Zap,La Haciendita,Ven,Cas,2990000.0,2990000.0,2990000.0,2990000.0,2990000.0,2990000.0,2990000.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,24916.666666666668,24916.666666666668,24916.666666666668,24916.666666666668,24916.666666666668,24916.666666666668,24916.666666666668
Zap,La Higuera,Ven,Cas,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,13529.411764705885,13529.411764705885,13529.411764705885,13529.411764705885,13529.411764705885,13529.411764705885,13529.411764705885
Zap,La Joya,Ven,Cas,5315000.0,5680000.0,6775000.0,8600000.0,9200000.0,9560000.0,9680000.0,150.5,161.0,192.5,245.0,296.5,327.4,337.7,28855.03166783955,29549.143795449214,31631.48017827821,35102.04081632653,35229.59183673469,35306.12244897959,35331.63265306122
Zap,La Loma,Ven,Cas,5706500.0,6063000.0,7132500.0,8915000.0,10697500.0,11767000.0,12123500.0,209.95,223.9,265.75,335.5,405.25,447.1,461.05,26324.795918367352,26375.907626208384,26529.242749731475,26784.80128893663,27040.35982814178,27193.694951664875,27244.806659505903
Zap,La Loma,Ven,Dep,2555000.0,2630000.0,2855000.0,3615000.0,4427227.5,4746237.0,4852573.5,75.05,76.1,79.25,88.0,96.25,98.5,99.25,34005.005005005005,34496.4964964965,35970.97097097097,40763.48278102664,45949.90657894737,48133.42263157895,48861.261315789474
Zap,La Loma Alta,Ven,Cas,3380000.0,3380000.0,3380000.0,3380000.0,3380000.0,3380000.0,3380000.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,15576.036866359447,15576.036866359447,15576.036866359447,15576.036866359447,15576.036866359447,15576.036866359447,15576.036866359447
Zap,La Mesa Colorada Poniente,Ven,Cas,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,6770.833333333333,6770.833333333333,6770.833333333333,6770.833333333333,6770.833333333333,6770.833333333333,6770.833333333333
Zap,La Mesa de La Coronilla,Ven,Cas,27402598.25,27407990.5,27497056.25,28164949.5,29092443.25,35798366.5,39068920.75,385.0,390.0,410.0,465.0,505.0,530.0,540.0,54470.65651260504,55179.00910364145,59070.22775974026,68994.3828409091,71947.18226973683,74539.38708133971,75760.12535885167
Zap,La Mesa de La Coronilla,Ven,Dep,6665134.0,6888378.0,8608720.0,9900000.0,14521000.0,17586400.0,17993200.0,72.0,72.0,80.0,126.0,151.0,160.6,163.8,78186.38392857142,78443.08035714286,82776.15384615384,89470.69444444444,109327.04402515724,112603.20979707253,117450.34795409182
Zap,La Mojonera,Ven,Cas,9500000.0,9500000.0,9500000.0,9500000.0,9500000.0,9500000.0,9500000.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,28787.878787878788,28787.878787878788,28787.878787878788,28787.878787878788,28787.878787878788,28787.878787878788,28787.878787878788
Zap,La Mora,Ven,Cas,3650000.0,3650000.0,3650000.0,3650000.0,3650000.0,3650000.0,3650000.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,15869.565217391304,15869.565217391304,15869.565217391304,15869.565217391304,15869.565217391304,15869.565217391304,15869.565217391304
Zap,La Moraleja,Ven,Cas,2010800.0,2145600.0,2550000.0,2990000.0,2995000.0,3295000.0,3395000.0,69.2,74.4,90.0,105.0,125.0,127.4,128.2,23430.786267995572,23644.51827242525,24285.714285714286,27960.0,29312.5,31658.333333333332,32440.277777777774
Zap,La Palmita,Ven,Cas,3890000.0,3890000.0,3890000.0,3890000.0,3890000.0,3890000.0,3890000.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,27785.714285714286,27785.714285714286,27785.714285714286,27785.714285714286,27785.714285714286,27785.714285714286,27785.714285714286
Zap,La Palmita,Ven,Dep,2598000.0,2696000.0,2945000.0,3125000.0,3260000.0,3488000.0,3718999.9999999995,65.5,69.0,72.0,82.5,86.75,89.6,90.3,35830.56478405316,35946.8438538206,36736.34700810034,38993.055555555555,40658.60215053763,43107.843137254895,44789.2156862745
Zap,La Patria Universidad,Ven,Cas,10790000.0,10790000.0,10790000.0,10790000.0,10790000.0,10790000.0,10790000.0,252.5,255.0,262.5,275.0,287.5,295.0,297.5,36326.33333333333,36686.0,37765.0,39563.33333333333,41361.666666666664,42440.666666666664,42800.333333333336
Zap,La Patria Universidad,Ven,Dep,6575000.0,6650000.0,6875000.0,7250000.0,8575000.0,9370000.0,9635000.0,125.5,126.0,127.5,130.0,165.5,186.8,193.9,34681.400688863374,37024.492920015306,44053.7696134711,55769.230769230766,67484.61538461538,74513.84615384616,76856.92307692308
Zap,La Periquera,Ven,Cas,6249100.0,6299200.0,6449500.0,6700000.0,6725000.0,6740000.0,6745000.0,217.5,221.0,231.5,249.0,262.5,270.6,273.3,22904.893486991445,23349.642046446657,24683.887724812295,26907.630522088355,29224.843298427353,30615.170964230754,31078.613519498555
Zap,La Primavera,Ven,Cas,3707050.0,3714100.0,3735250.0,3773500.0,4097500.0,4633000.0,4811500.0,251.5,253.0,257.5,280.0,307.75,321.7,326.34999999999997,11472.205438066465,11624.16918429003,12080.060422960725,13766.666666666668,16198.076923076922,17994.615384615383,18593.461538461535
Zap,La Sauceda,Ven,Cas,2287500.0,2325000.0,2437500.0,2625000.0,2812500.0,2925000.0,2962500.0,81.95,82.9,85.75,90.5,95.25,98.1,99.05,23226.85185185185,23953.703703703704,26134.25925925926,29768.51851851852,33402.77777777778,35583.333333333336,36310.18518518518
Zap,La Stravaganza,Ven,Cas,3760000.0,3760000.0,3760000.0,3760000.0,3760000.0,3760000.0,3760000.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,35809.52380952381,35809.52380952381,35809.52380952381,35809.52380952381,35809.52380952381,35809.52380952381,35809.52380952381
Zap,La Toscana,Ven,Cas,14800000.0,15100000.0,15990000.0,17014710.0,18587193.0,21590000.0,21790000.0,270.0,290.0,346.0,380.0,400.0,457.0,457.0,41615.05780346821,43255.115606936415,46091.6175,48118.16192560175,48913.665789473685,55760.12,56880.06
Zap,La Toscana,Ven,Dep,8490000.0,8490000.0,8490000.0,8490000.0,8490000.0,8490000.0,8490000.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,54076.43312101911,54076.43312101911,54076.43312101911,54076.43312101911,54076.43312101911,54076.43312101911,54076.43312101911
Zap,La Tuzanía,Ven,Cas,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,62.0,64.0,70.0,80.0,95.0,104.0,107.0,17920.454545454544,18568.181818181816,20511.363636363636,23750.0,27708.333333333336,30083.333333333336,30875.0
Zap,La Tuzanía,Ven,Dep,1128000.0,1161000.0,1260000.0,1300000.0,4465476.0,4525372.8,4545338.4,53.2,53.4,54.0,80.0,86.0,87.2,87.6,17132.075471698114,18014.150943396227,20660.377358490565,23333.33333333333,51878.454545454544,51905.86553911205,51915.00253699788
Zap,La Venta del Astillero,Ven,Cas,2697500.0,3115000.0,4037500.0,5400000.0,8600000.0,10650000.0,11325000.0,120.5,131.0,160.25,241.5,316.75,911.5,1205.75,9081.08108108108,10162.162162162162,14696.26337747143,25050.77711056164,28666.795665634676,32350.83028426682,34129.960596678866
Zap,Lagos del Country,Ven,Cas,5219500.0,5240000.0,7150000.0,8280000.0,9020000.0,21000000.0,23750000.0,173.0,200.0,204.0,232.0,325.0,480.0,567.5,18022.088353413652,21044.176706827307,32280.534351145037,34439.65517241379,38704.34782608696,41450.0,58582.142857142855
Zap,Lagos del Country,Ven,Dep,2675000.0,2750000.0,2975000.0,3350000.0,7000000.0,9190000.0,9920000.0,85.5,86.0,87.5,90.0,120.0,138.0,144.0,31251.633986928104,31915.03267973856,33905.228758169935,37222.22222222222,54111.11111111111,64244.444444444445,67622.22222222222
Zap,Las Alamedas,Ven,Cas,4820000.0,4840000.0,4900000.0,5000000.0,5100000.0,5160000.0,5180000.0,140.85,141.7,144.25,148.5,152.75,155.3,156.15,33179.25386715196,33237.48862602366,33412.192902638766,33703.36669699727,33994.54049135577,34169.24476797088,34227.47952684258
Zap,Las Arboledas,Ven,Cas,4980000.0,5260000.0,5950000.0,6295000.0,6500000.0,7999999.999999999,9749999.999999998,103.4,132.8,201.5,231.5,317.5,367.0,412.49999999999994,18887.777691471183,19177.994407332608,22044.187898089174,27128.576184228565,32838.43178621659,47807.21861101608,55660.36606226479
Zap,Las Arboledas,Ven,Dep,2296000.0,2358000.0,2519500.0,2750000.0,2900000.0,4340000.000000001,4604500.0,72.1,73.2,76.0,85.0,90.0,96.0,120.39999999999996,27875.07580351728,28507.154213036567,31004.90196078431,32777.77777777778,36666.66666666666,37915.92987804878,38178.515625
Zap,Las Arboledas,Ven,Local comercial,2329645.0,2359290.0,2448225.0,2596450.0,2744675.0,2833610.0,2863255.0,33.4,33.8,35.0,37.0,39.0,40.2,40.6,69740.0480413895,69783.12638580932,69912.36141906874,70127.75314116778,70343.14486326682,70472.37989652624,70515.45824094606
Zap,Las Arboledas,Ven,Ofc,2675760.0,2678520.0,2686800.0,2801400.0,2892900.0,3322020.0,3465060.0,38.0,38.0,38.0,41.0,41.0,49.4,52.199999999999996,66146.82039911307,66691.82261640798,68326.82926829268,70342.1052631579,70558.53658536586,70646.57252888319,70675.91784338896
Zap,Las Arboledas,Ven,Terreno / Lote,5850000.0,5850000.0,5850000.0,5850000.0,5850000.0,5850000.0,5850000.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,24788.13559322034,24788.13559322034,24788.13559322034,24788.13559322034,24788.13559322034,24788.13559322034,24788.13559322034
Zap,Las Cumbres,Ven,Cas,6315500.0,6636000.0,7597500.0,9200000.0,20100465.0,26640744.0,28820837.0,260.1,263.2,272.5,288.0,374.0,425.6,442.79999999999995,22314.14153696498,23812.310851707738,28306.818795936015,35797.6653696498,51595.49572830317,61074.193943495186,64233.76001522585
Zap,Las Cumbres,Ven,Dep,9640000.0,9680000.0,9800000.0,10300000.0,14900000.0,16160000.0,16580000.0,215.2,216.4,220.0,292.0,310.0,380.8,404.4,33263.986685443604,33651.26104212009,34813.08411214953,44545.454545454544,48130.84112149533,52155.56225504975,53497.13596623456
Zap,Las Flores,Ven,Cas,7800000.0,7800000.0,7800000.0,7800000.0,7800000.0,7800000.0,7800000.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,39393.93939393939,39393.93939393939,39393.93939393939,39393.93939393939,39393.93939393939,39393.93939393939,39393.93939393939
Zap,Las Flores,Ven,Dep,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,39436.619718309856,39436.619718309856,39436.619718309856,39436.619718309856,39436.619718309856,39436.619718309856,39436.619718309856
Zap,Las Fuentes,Ven,Cas,10950000.0,13000000.0,18000000.0,24000000.0,27400000.0,29900000.0,30950000.0,290.5,322.0,416.5,558.0,772.5,800.0,878.5,29666.666666666664,30000.0,30744.092508798392,34362.934362934364,44791.078486730665,53584.229390681,62112.20299556125
Zap,Las Lomas Golf Hábitat,Ven,Cas,28885015.2,30770030.4,33422200.0,37205200.0,39800000.0,61580000.0,68740000.0,508.0,516.0,530.0,577.0,846.0,937.0,1010.9999999999999,48604.30884517597,50163.700432668724,51501.580882352944,64273.46153846154,66724.43674176777,68107.43795559279,69030.67750314203
