Colonia,Gdl_Ren_Dep_n,Gdl_Ren_Dep_precio_mean,Gdl_Ren_Dep_precio_min,Gdl_Ren_Dep_precio_max,Gdl_Ren_Dep_area_m2_mean,Gdl_Ren_Dep_PxM2_mean,Gdl_Ven_CasC_n,Gdl_Ven_CasC_precio_mean,Gdl_Ven_CasC_precio_min,Gdl_Ven_CasC_precio_max,Gdl_Ven_CasC_area_m2_mean,Gdl_Ven_CasC_PxM2_mean,Gdl_Ven_Cas_n,Gdl_Ven_Cas_precio_mean,Gdl_Ven_Cas_precio_min,Gdl_Ven_Cas_precio_max,Gdl_Ven_Cas_area_m2_mean,Gdl_Ven_Cas_PxM2_mean,Gdl_Ven_Dep_n,Gdl_Ven_Dep_precio_mean,Gdl_Ven_Dep_precio_min,Gdl_Ven_Dep_precio_max,Gdl_Ven_Dep_area_m2_mean,Gdl_Ven_Dep_PxM2_mean,Gdl_Ven_LocC_n,Gdl_Ven_LocC_precio_mean,Gdl_Ven_LocC_precio_min,Gdl_Ven_LocC_precio_max,Gdl_Ven_LocC_area_m2_mean,Gdl_Ven_LocC_PxM2_mean,Gdl_Ven_Ofc_n,Gdl_Ven_Ofc_precio_mean,Gdl_Ven_Ofc_precio_min,Gdl_Ven_Ofc_precio_max,Gdl_Ven_Ofc_area_m2_mean,Gdl_Ven_Ofc_PxM2_mean,Gdl_Ven_Terreno____n,Gdl_Ven_Terreno____precio_mean,Gdl_Ven_Terreno____precio_min,Gdl_Ven_Terreno____precio_max,Gdl_Ven_Terreno____area_m2_mean,Gdl_Ven_Terreno____PxM2_mean,Zap_Ren_Dep_n,Zap_Ren_Dep_precio_mean,Zap_Ren_Dep_precio_min,Zap_Ren_Dep_precio_max,Zap_Ren_Dep_area_m2_mean,Zap_Ren_Dep_PxM2_mean,Zap_Ven_CasC_n,Zap_Ven_CasC_precio_mean,Zap_Ven_CasC_precio_min,Zap_Ven_CasC_precio_max,Zap_Ven_CasC_area_m2_mean,Zap_Ven_CasC_PxM2_mean,Zap_Ven_Cas_n,Zap_Ven_Cas_precio_mean,Zap_Ven_Cas_precio_min,Zap_Ven_Cas_precio_max,Zap_Ven_Cas_area_m2_mean,Zap_Ven_Cas_PxM2_mean,Zap_Ven_Dep_n,Zap_Ven_Dep_precio_mean,Zap_Ven_Dep_precio_min,Zap_Ven_Dep_precio_max,Zap_Ven_Dep_area_m2_mean,Zap_Ven_Dep_PxM2_mean,Zap_Ven_LocC_n,Zap_Ven_LocC_precio_mean,Zap_Ven_LocC_precio_min,Zap_Ven_LocC_precio_max,Zap_Ven_LocC_area_m2_mean,Zap_Ven_LocC_PxM2_mean,Zap_Ven_Ofc_n,Zap_Ven_Ofc_precio_mean,Zap_Ven_Ofc_precio_min,Zap_Ven_Ofc_precio_max,Zap_Ven_Ofc_area_m2_mean,Zap_Ven_Ofc_PxM2_mean,Zap_Ven_Terreno____n,Zap_Ven_Terreno____precio_mean,Zap_Ven_Terreno____precio_min,Zap_Ven_Terreno____precio_max,Zap_Ven_Terreno____area_m2_mean,Zap_Ven_Terreno____PxM2_mean
Lomas del Seminario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,13175000.0,8500000.0,19500000.0,454.3333333333333,29659.883617741976,,,,,,,1.0,13200000.0,13200000.0,13200000.0,241.0,54771.78423236514,,,,,,,,,,,,
Lomas del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,26257071.42857143,7980000.0,44000000.0,545.0,48151.56698051898,2.0,4495000.0,4000000.0,4990000.0,87.5,52605.736188210416,,,,,,,,,,,,,5.0,26572000.0,21850000.0,32700000.0,976.0,27717.588856259543
Los Almendros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6598250.0,6595000.0,6600000.0,183.25,36862.46679733522,17.0,6230294.117647059,5150000.0,6750000.0,171.05882352941177,37207.47921178998,,,,,,,,,,,,,,,,,,,,,,,,
Los Arrayanes,1.0,9700.0,9700.0,9700.0,126.0,76.98412698412699,,,,,,,2.0,3550000.0,3550000.0,3550000.0,143.5,24789.537712895377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los Castaños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,23600000.0,20400000.0,26800000.0,466.5,51185.11020283433,8.0,20337724.75,16500000.0,30000000.0,420.125,48457.95362521116,,,,,,,,,,,,,,,,,,,,,,,,
Los Frailes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,26500000.0,26500000.0,26500000.0,550.0,48181.81818181818,9.0,32511400.222222224,27750999.0,42250999.0,521.0,63746.29892623796,,,,,,,,,,,,,,,,,,,4.0,21341080.25,14727500.0,29199001.0,959.25,26789.35747303733
Los Maestros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10395000.0,7990000.0,12800000.0,297.5,34591.83673469388,,,,,,,1.0,2750000.0,2750000.0,2750000.0,80.0,34375.0,1.0,7700000.0,7700000.0,7700000.0,292.0,26369.86301369863,,,,,,
Los Molinos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1661400.0,1350000.0,2100000.0,84.0,20242.65041620295,,,,,,,,,,,,,,,,,,,,,,,,
Los Nísperos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2500000.0,2500000.0,2500000.0,98.0,25510.20408163265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los Olivos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18750000.0,18750000.0,18750000.0,475.0,39473.68421052631,1.0,16809999.0,16809999.0,16809999.0,350.0,48028.56857142857,,,,,,,,,,,,,,,,,,,,,,,,
Los Periodistas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3750000.0,3750000.0,3750000.0,176.0,21306.81818181818,,,,,,,,,,,,,,,,,,,,,,,,
Los Pinos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7301500.0,6760000.0,7843000.0,237.0,31212.04379562044,13.0,11158307.692307692,1450000.0,27900000.0,301.0769230769231,34118.19280540624,1.0,4650000.0,4650000.0,4650000.0,116.0,40086.206896551725,,,,,,,,,,,,,,,,,,
Los Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5600000.0,3000000.0,8200000.0,184.0,28720.23809523809,13.0,6167615.307692308,4375000.0,11399999.0,227.23076923076923,27851.638460089664,,,,,,,,,,,,,,,,,,,2.0,2808400.0,2716800.0,2900000.0,184.5,15427.7990430622
Los Sauces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15988268.5,14274161.0,17702376.0,305.0,54323.38478260869,,,,,,,,,,,,,,,,,,,,,,,,
Los Telares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1800000.0,1800000.0,1800000.0,81.0,22222.222222222223,,,,,,,,,,,,,,,,,,,,,,,,
Los Tréboles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1222000.0,1222000.0,1222000.0,52.0,23500.0,5.0,1427128.0,1205640.0,1630000.0,78.0,19575.18259149842,,,,,,,,,,,,,,,,,,,,,,,,
Los Álamos (El Álamo),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3108675.0,3108675.0,3108675.0,1243.0,2500.9452936444086
Los Ángeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2483333.333333333,1450000.0,3500000.0,165.0,18111.197377501725,,,,,,,,,,,,,,,,,,,,,,,,
Lucero del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2750000.0,2750000.0,2750000.0,83.0,33132.530120481926,,,,,,,,,,,,,,,,,,,,,,,,
Luna Bosque Residencial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2850000.0,2850000.0,2850000.0,90.0,31666.666666666668,8.0,3116250.0,2690000.0,3500000.0,135.0,24004.446807042,,,,,,,,,,,,,,,,,,,,,,,,
Lázaro Cárdenas,,,,,,,,,,,,,3.0,2743333.333333333,2180000.0,3800000.0,135.66666666666666,20915.33217323756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
López Portillo,,,,,,,,,,,,,1.0,3850000.0,3850000.0,3850000.0,145.0,26551.72413793104,1.0,1717000.0,1717000.0,1717000.0,50.0,34340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
López de Legazpi,,,,,,,,,,,,,1.0,5800000.0,5800000.0,5800000.0,220.0,26363.636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madeiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3811000.0,3250000.0,4350000.0,152.2,25737.867749994617,24.0,4037041.6666666665,3100000.0,5750000.0,155.83333333333334,26467.374722004377,,,,,,,,,,,,,,,,,,,3.0,1808284.3333333333,1300000.0,2373000.0,160.66666666666666,11212.330985915492
Magaña,1.0,14000.0,14000.0,14000.0,72.0,194.44444444444449,,,,,,,3.0,4149666.6666666665,3999000.0,4450000.0,280.0,16563.377822258015,2.0,1890000.0,1890000.0,1890000.0,63.0,30007.56048387097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magisterial Valle de San Isidro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5100000.0,5100000.0,5100000.0,312.0,16346.153846153846,,,,,,,,,,,,,,,,,,,,,,,,
Maple Coto 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6750000.0,6000000.0,7500000.0,243.0,27697.41320626276,18.0,7447222.222222222,6390000.0,9300000.0,230.77777777777777,32752.63929329002,,,,,,,,,,,,,,,,,,,1.0,2150000.0,2150000.0,2150000.0,160.0,13437.5
Marcelino García Barragán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4450000.0,4450000.0,4450000.0,225.0,19777.777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Margarita Maza de Juárez,2.0,14400.0,13800.0,15000.0,75.0,192.32142857142856,,,,,,,,,,,,,7.0,3340428.571428572,2950000.0,3800000.0,75.71428571428571,44280.58382443887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariano Otero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3539000.0,1900000.0,6350000.0,160.4,22500.27899013555,,,,,,,3.0,3630000.0,2100000.0,4400000.0,127.66666666666669,28192.28012131238,,,,,,,2.0,7245000.0,1500000.0,12990000.0,494.5,14102.35787587555
Mesa Colorada Oriente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2533333.333333333,2000000.0,3400000.0,208.0,13381.270605007574,,,,,,,,,,,,,,,,,,,,,,,,
Mesa de Los Ocotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15393333.333333334,2200000.0,36990000.0,443.0,29729.88888002057,,,,,,,,,,,,,,,,,,,,,,,,
Mexicaltzingo,2.0,12150.0,11800.0,12500.0,56.0,220.57291666666663,,,,,,,1.0,9495000.0,9495000.0,9495000.0,406.0,23386.699507389163,4.0,2607670.75,1919066.0,3550000.0,65.25,41350.74255952381,2.0,5834202.5,4810569.0,6857836.0,121.5,48031.29255244756,,,,,,,1.0,15570000.0,15570000.0,15570000.0,944.0,16493.64406779661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mezquitán,1.0,11000.0,11000.0,11000.0,67.0,164.17910447761193,,,,,,,3.0,2880000.0,2300000.0,3990000.0,144.66666666666666,26667.784484685893,10.0,2642931.3,1930000.0,3621699.0,50.3,53539.58106508071,3.0,5018182.666666667,2754548.0,7800000.0,229.0,26766.65350610047,,,,,,,2.0,7050000.0,6800000.0,7300000.0,558.0,13165.69965586607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mezquitán Country,2.0,20500.0,13000.0,28000.0,110.5,188.80742913000975,,,,,,,5.0,4960000.0,2400000.0,7950000.0,220.4,23140.12973610497,5.0,3086146.8,2366520.0,3752320.0,67.4,46260.80065477119,,,,,,,1.0,18000000.0,18000000.0,18000000.0,1266.0,14218.009478672986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguel Hidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3600000.0,3600000.0,3600000.0,323.0,11145.510835913312,,,,,,,,,,,,,,,,,,,,,,,,
Milpillas Mesa de San Juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,190000.0,190000.0,190000.0,240.0,791.6666666666666
Mirador,,,,,,,,,,,,,,,,,,,1.0,1600000.0,1600000.0,1600000.0,74.0,21621.62162162162,,,,,,,,,,,,,1.0,1860000.0,1860000.0,1860000.0,220.0,8454.545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirador Escondido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,850000.0,850000.0,850000.0,300.0,2833.333333333333
Mirador San Isidro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6588000.0,6588000.0,6588000.0,190.0,34673.68421052631,3.0,3635000.0,1850000.0,4850000.0,124.33333333333331,31709.804784676224,,,,,,,,,,,,,,,,,,,,,,,,
Mirador de San Isidro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18750.0,18750.0,18750.0,90.0,208.3333333333333,3.0,4180000.0,3900000.0,4540000.0,126.33333333333331,34606.71273171272,14.0,4610142.857142857,3740000.0,7300000.0,144.5,33809.8744156836,,,,,,,,,,,,,,,,,,,1.0,4550000.0,4550000.0,4550000.0,160.0,28437.5
Mirador del Bosque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1320000.0,1320000.0,1320000.0,86.0,15348.837209302326,7.0,1463571.4285714286,1178000.0,1730000.0,74.42857142857143,19733.75258748382,2.0,732430.5,701797.0,763064.0,49.5,14911.911363636364,,,,,,,,,,,,,,,,,,
Mirador del Sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,17125.0,11500.0,21000.0,74.25,234.12943371061928,,,,,,,11.0,7392272.727272727,3995000.0,12000000.0,219.45454545454547,34758.68907367668,22.0,5466608.727272728,2741185.0,7775000.0,110.63636363636364,50557.22022012193,,,,,,,,,,,,,1.0,5999000.0,5999000.0,5999000.0,220.0,27268.18181818182
Miraflores,,,,,,,,,,,,,,,,,,,1.0,2600000.0,2600000.0,2600000.0,68.0,38235.294117647056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miramar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4040000.0,2850000.0,5500000.0,325.2,12413.611204319775,,,,,,,,,,,,,,,,,,,,,,,,
Miravalle,,,,,,,,,,,,,5.0,2794000.0,1790000.0,3480000.0,134.4,20748.46433741976,,,,,,,1.0,4200000.0,4200000.0,4200000.0,218.0,19266.05504587156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Misión Capistrano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1445000.0,1290000.0,1600000.0,88.5,17065.934065934067,,,,,,,,,,,,,,,,,,,,,,,,
Misión La Floresta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2550000.0,2550000.0,2550000.0,84.0,30357.14285714286,7.0,2492857.1428571427,1850000.0,3180000.0,77.85714285714286,32577.57654090277,,,,,,,1.0,2350000.0,2350000.0,2350000.0,112.0,20982.14285714286,,,,,,,,,,,,
Misión San Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,28000000.0,28000000.0,28000000.0,1000.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,,
Misión Santa Ana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,990000.0,990000.0,990000.0,120.0,8250.0,,,,,,,,,,,,,,,,,,,,,,,,
Misión del Bosque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8775000.0,2050000.0,15500000.0,415.5,24089.13206469349,,,,,,,,,,,,,,,,,,,1.0,4985000.0,4985000.0,4985000.0,610.0,8172.131147540984
Misión del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2625000.0,1900000.0,3450000.0,74.75,34815.52067496092,,,,,,,,,,,,,,,,,,,,,,,,
Moctezuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6000.0,6000.0,6000.0,54.0,111.11111111111111,,,,,,,1.0,2960000.0,2960000.0,2960000.0,86.0,34418.604651162794,2.0,1809500.0,1620000.0,1999000.0,54.5,33172.72727272727,,,,,,,,,,,,,,,,,,
Moctezuma Pte.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12500.0,12500.0,12500.0,59.0,211.864406779661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modelo,,,,,,,,,,,,,1.0,3900000.0,3900000.0,3900000.0,84.0,46428.57142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moderna,14.0,18675.0,13500.0,26000.0,73.71428571428571,286.9558863802936,,,,,,,13.0,10864615.384615384,4160000.0,23950000.0,367.0,28605.292143734863,82.0,3633012.2439024393,1985000.0,7200000.0,71.1951219512195,54136.249326335324,2.0,10500000.0,3800000.0,17200000.0,478.5,24182.512180964277,1.0,16000000.0,16000000.0,16000000.0,941.0,17003.188097768332,4.0,15025000.0,5800000.0,23000000.0,763.5,18881.96795541986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3500000.0,3500000.0,3500000.0,170.0,20588.235294117647,1.0,4015000.0,4015000.0,4015000.0,104.0,38605.769230769234,,,,,,,,,,,,,,,,,,,,,,,,
Monraz,10.0,29230.0,18000.0,40000.0,110.3,290.5254872766901,1.0,28000000.0,28000000.0,28000000.0,430.0,65116.27906976744,8.0,19388247.0,5800000.0,39800000.0,471.25,42247.449934958655,24.0,8273133.625,3400000.0,15650000.0,134.33333333333334,62987.15954464064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5400000.0,5400000.0,5400000.0,170.0,31764.70588235294,,,,,,,,,,,,,,,,,,,,,,,,
Monteverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2650000.0,2650000.0,2650000.0,150.0,17666.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
Monteverde II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3600000.0,3600000.0,3600000.0,126.0,28571.42857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monteverde III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2650000.0,2650000.0,2650000.0,140.0,18928.571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monticello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8900000.0,8900000.0,8900000.0,296.0,30067.567567567567,,,,,,,,,,,,,,,,,,,1.0,1200000.0,1200000.0,1200000.0,565.0,2123.8938053097345
Monumental,,,,,,,,,,,,,8.0,5986250.0,3870000.0,9375000.0,341.875,18305.322655650023,9.0,2740777.777777778,1790000.0,3119000.0,78.77777777777777,35733.04384232608,1.0,7500000.0,7500000.0,7500000.0,243.0,30864.1975308642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morelos,,,,,,,,,,,,,3.0,3066333.333333333,2650000.0,3399000.0,153.0,20035.655239894728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muraan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8780000.0,8780000.0,8780000.0,232.0,37844.8275862069,,,,,,,,,,,,,,,,,,,,,,,,
México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17000000.0,17000000.0,17000000.0,478.0,35564.85355648536,1.0,4850000.0,4850000.0,4850000.0,134.0,36194.02985074627,,,,,,,,,,,,,,,,,,
Mítica Residencial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,16925000.0,14900000.0,21900000.0,370.25,45551.31837507385,12.0,18368224.0,13500000.0,23500000.0,430.4166666666667,43049.03763510476,1.0,5200000.0,5200000.0,5200000.0,100.0,52000.0,,,,,,,,,,,,,2.0,6900000.0,6200000.0,7600000.0,266.5,25906.566016237004
Nextipac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7800000.0,7800000.0,7800000.0,220.0,35454.545454545456,,,,,,,,,,,,,,,,,,,,,,,,
Niños Héroes,,,,,,,,,,,,,,,,,,,3.0,3897365.0,3292095.0,4300000.0,76.33333333333333,51322.92349726776,,,,,,,,,,,,,2.0,13300000.0,9600000.0,17000000.0,679.5,20863.39937434828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Novaterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16500000.0,16500000.0,16500000.0,340.0,48529.41176470588,2.0,15470000.0,15450000.0,15490000.0,390.0,39666.66666666667,,,,,,,,,,,,,,,,,,,,,,,,
Nueva España,1.0,8500.0,8500.0,8500.0,60.0,141.66666666666666,,,,,,,,,,,,,12.0,3042839.0,2387703.0,4005484.0,70.41666666666667,43699.46534369912,,,,,,,,,,,,,1.0,4590000.0,4590000.0,4590000.0,700.0,6557.142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nueva Primavera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2650000.0,2650000.0,2650000.0,90.0,29444.444444444445,5.0,1617000.0,1580000.0,1695000.0,54.6,29661.21015326576,,,,,,,,,,,,,,,,,,
Nuevo México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14571000.0,4160000.0,24982000.0,399.5,33113.19979455572,,,,,,,2.0,3124000.0,2998000.0,3250000.0,79.5,39287.1835443038,,,,,,,,,,,,,2.0,16000000.0,14000000.0,18000000.0,1070.0,16250.0
Nuevo Vergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2700000.0,2700000.0,2700000.0,172.0,15697.67441860465,,,,,,,,,,,,,,,,,,,,,,,,
Oblatos,,,,,,,,,,,,,5.0,3228000.0,2250000.0,5200000.0,223.0,17157.83766110123,5.0,2920233.8,1890000.0,4800000.0,108.4,32092.660094914947,,,,,,,1.0,8500000.0,8500000.0,8500000.0,499.0,17034.068136272545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oblatos Pte.,,,,,,,,,,,,,1.0,859007.0,859007.0,859007.0,44.0,19522.886363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obrera,29.0,25243.103448275862,13000.0,50000.0,115.79310344827586,265.41093259494687,,,,,,,8.0,11480250.0,2900000.0,28000000.0,336.375,31078.904242205528,52.0,5806330.480769231,2400000.0,12000000.0,118.53846153846152,54617.36677632145,9.0,12328750.0,3080000.0,28000000.0,342.44444444444446,42850.09696648891,3.0,14830000.0,11490000.0,16500000.0,602.0,25928.708718182403,2.0,6891000.0,3292000.0,10490000.0,306.5,21019.782426408936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Observatorio,,,,,,,,,,,,,1.0,5720000.0,5720000.0,5720000.0,201.0,28457.71144278607,3.0,2114300.0,1706000.0,2505900.0,56.66666666666666,37197.186447692686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olimpica,1.0,9200.0,9200.0,9200.0,110.0,83.63636363636364,,,,,,,5.0,4553800.0,3100000.0,8669000.0,238.6,18938.40126159405,,,,,,,2.0,2975000.0,2850000.0,3100000.0,202.0,16682.875264270617,1.0,19600000.0,19600000.0,19600000.0,1181.0,16596.104995766298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olivos Residencial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,21347500.0,17300000.0,25000000.0,510.0,41640.52189634464,24.0,16140541.666666666,7920000.0,25000000.0,411.8333333333333,38576.20687040139,,,,,,,,,,,,,,,,,,,1.0,8372000.0,8372000.0,8372000.0,364.0,23000.0
