id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2,Fecha_Scrap
Gdl-Prov_Terr-016M-467_00-00-00_Gaant-10337-20700,Inm24,Gdl,Providencia,Ven,Terreno / Lote,467.0,,,16800000.0,,-103.376994,20.700022,97.0,0.0,0.0,35974.304068522484,
Gdl-Prov_Terr-014M-440_00-00-00_Colum-10337-20701,Inm24,Gdl,Providencia 3a Sección,Ven,Terreno / Lote,440.0,,,14990000.0,,-103.37956,20.701227,129.0,0.0,1.0,34068.181818181816,
Gdl-Prov_Terr-006M-217_00-00-00_JGCBI-10339-20693,Inm24,Gdl,Providencia 4a Sección,Ven,Terreno / Lote,217.0,,,6490000.0,,-103.391258,20.693444,25.0,0.0,,29907.83410138249,
Gdl-Ranc_Terr-001M-096_00-00-00_CERTE-10333-20715,Inm24,Gdl,Rancho Nuevo,Ven,Terreno / Lote,96.0,2.0,,1300000.0,,-103.332574,20.715352,189.0,0.0,0.0,13541.666666666666,
Gdl-Ranc_Terr-005M-1100_00-00-00_IMARB-10333-20714,Inm24,Gdl,Rancho Nuevo,Ven,Terreno / Lote,1100.0,,,5950000.0,,-103.330263,20.714239,104.0,0.0,1.0,5409.090909090909,
Gdl-SanB_Terr-023M-1779_00-00-00_ESPAC-10336-20698,Inm24,Gdl,San Bernardo,Ven,Terreno / Lote,1779.0,,,23460000.0,,-103.360754,20.698754,88.0,0.0,0.0,13187.183811129848,
Gdl-SanB_Terr-023M-1711_00-00-00_Kenke-10336-20699,Inm24,Gdl,San Bernardo,Ven,Terreno / Lote,1711.0,,,23400000.0,,-103.360501,20.699115,,0.0,0.0,13676.212741087083,
Gdl-SanC_Terr-014M-511_19-00-00_ABRAS-10334-20656,Inm24,Gdl,San Carlos,Ven,Terreno / Lote,511.0,19.0,,14800000.0,,-103.340297,20.656842,14.0,0.0,0.0,28962.818003913893,
Gdl-SanI_Terr-003M-710_00-00-00_Centu-10329-20675,Inm24,Gdl,San Isidro,Ven,Terreno / Lote,710.0,,,3500000.0,,-103.298875,20.675949,60.0,0.0,0.0,4929.577464788732,
Gdl-SanJ_Terr-004M-170_03-01-00_INMOB-10331-20677,Inm24,Gdl,San Juan Bosco,Ven,Terreno / Lote,170.0,3.0,,4240000.0,,-103.310824,20.677681,61.0,1.0,50.0,24941.176470588234,
Gdl-SanJ_Terr-004M-519_00-00-00_ADRIA-10333-20675,Inm24,Gdl,San Juan de Dios,Ven,Terreno / Lote,519.0,,,4690000.0,,-103.331646,20.675971,,0.0,50.0,9036.608863198458,
Gdl-SanJ_Terr-003M-593_00-00-00_Remax-10332-20675,Inm24,Gdl,San Juan de Dios,Ven,Terreno / Lote,593.0,,,3999000.0,,-103.32946,20.6758,,0.0,92.0,6743.676222596964,
Gdl-SanJ_Terr-003M-372_00-00-00_GRUPO-10333-20675,Inm24,Gdl,San Juan de Dios,Ven,Terreno / Lote,372.0,,,3700000.0,,-103.330698,20.675534,44.0,0.0,2.0,9946.236559139785,
Gdl-SanM_Terr-012M-800_00-00-00_Grupo-10329-20708,Inm24,Gdl,San Miguel de Huentitán,Ven,Terreno / Lote,800.0,,,12500000.0,,-103.294361,20.708128,,0.0,15.0,15625.0,
Gdl-SanM_Terr-004M-175_02-03-00_SIERR-10335-20704,Inm24,Gdl,San Miguel de Mezquitán,Ven,Terreno / Lote,175.0,2.0,,4800000.0,,-103.357089,20.704448,109.0,3.0,0.0,27428.571428571428,
Gdl-SanM_Terr-007M-455_03-01-01_INMOB-10335-20699,Inm24,Gdl,San Miguel de Mezquitán,Ven,Terreno / Lote,455.0,3.0,1.0,7300000.0,,-103.354205,20.69934,,1.5,50.0,16043.956043956045,
Gdl-SanV_Terr-003M-287_00-00-00_Centu-10331-20702,Inm24,Gdl,San Vicente,Ven,Terreno / Lote,287.0,,,3000000.0,,-103.313724,20.702157,79.0,0.0,0.0,10452.961672473868,
Gdl-Suta_Terr-004M-200_02-01-02_Evers-10331-20650,Inm24,Gdl,Sutaj,Ven,Terreno / Lote,200.0,2.0,2.0,4500000.0,,-103.314038,20.650842,63.0,1.5,30.0,22500.0,
Gdl-Talp_Terr-023M-1507_00-00-00_Gaant-10330-20684,Inm24,Gdl,Talpita,Ven,Terreno / Lote,1507.0,,,23000000.0,,-103.307766,20.684063,160.0,0.0,0.0,15262.110152621102,
Gdl-Vall_Terr-008M-430_00-00-00_Casas-10338-20674,Inm24,Gdl,Vallarta,Ven,Terreno / Lote,430.0,,,8600000.0,,-103.385973,20.674477,,0.0,0.0,20000.0,
Gdl-Vall_Terr-009M-446_03-03-03_REALE-10338-20677,Inm24,Gdl,Vallarta Norte,Ven,Terreno / Lote,446.0,3.0,3.0,9900000.0,,-103.389402,20.677282,109.0,3.0,30.0,22197.30941704036,
Gdl-Vall_Terr-016M-650_09-04-08_Miche-10338-20672,Inm24,Gdl,Vallarta Poniente,Ven,Terreno / Lote,650.0,9.0,8.0,16500000.0,,-103.389344,20.672242,68.0,4.0,20.0,25384.615384615383,
Gdl-Vict_Terr-016M-675_00-00-00_VECOR-10339-20642,Inm24,Gdl,Victoria,Ven,Terreno / Lote,675.0,2.0,,16875000.0,,-103.395171,20.642427,52.0,0.0,0.0,25000.0,
Gdl-Vict_Terr-010M-588_00-00-00_ZMGIn-10339-20644,Inm24,Gdl,Victoria,Ven,Terreno / Lote,588.0,,,10500000.0,,-103.396695,20.644228,333.0,0.0,10.0,17857.14285714286,
Gdl-Vict_Terr-011M-526_00-00-00_Inmob-10339-20649,Inm24,Gdl,Victoria,Ven,Terreno / Lote,526.0,,,11750000.0,,-103.396797,20.649986,12.0,0.0,10.0,22338.40304182509,
Gdl-Vill_Terr-014M-505_00-00-00_PRYAg-10336-20689,Inm24,Gdl,Villaseñor (Santa Teresita),Ven,Terreno / Lote,505.0,,,14200000.0,,-103.365825,20.68903,88.0,3.0,9.0,28118.81188118812,
Gdl-Vill_Terr-007M-228_05-01-00_Piso2-10336-20687,Inm24,Gdl,Villaseñor (Santa Teresita),Ven,Terreno / Lote,228.0,5.0,,7990000.0,,-103.368368,20.687081,52.0,1.0,80.0,35043.85964912281,
