id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-Lago_Dep-024K-076_02-02-01_GRUPO-10337-20713,Inm24,Zap,Lagos del Country,Ren,Dep,76,2.0,1.0,24000,2432.0,-103.37166,20.713995,93.0,2.0,0.0,315.7894737
Zap-Lago_Dep-022K-066_02-01-01_GRUPO-10337-20713,Inm24,Zap,Lagos del Country,Ren,Dep,66,2.0,1.0,22000,,-103.37166,20.713995,21.0,1.0,0.0,333.3333333
Zap-Lago_Dep-015K-090_02-02-01_Consu-10337-20718,Inm24,Zap,Lagos del Country,Ren,Dep,90,2.0,1.0,15500,,-103.374522,20.718379,60.0,2.0,15.0,172.2222222
Zap-LasL_Dep-023K-060_02-02-02_MAGNA-10342-20720,Inm24,Zap,Las Lomas Golf Hábitat,Ren,Dep,60,2.0,2.0,23500,,-103.426211,20.720858,3.0,2.0,0.0,391.6666667
Zap-LasL_Dep-033K-110_03-04-02_MGBIE-10343-20720,Inm24,Zap,Las Lomas Golf Hábitat,Ren,Dep,110,3.0,2.0,33000,,-103.43807,20.7203,14.0,4.0,3.0,300.0
Zap-Loma_Dep-021K-070_01-01-01_UbiKP-10340-20642,Inm24,Zap,Loma Bonita,Ren,Dep,70,1.0,1.0,21000,,-103.408372,20.642224,1.0,1.5,0.0,300.0
Zap-Loma_Dep-014K-067_02-01-01_ALIMA-10340-20637,Inm24,Zap,Loma Bonita,Ren,Dep,67,2.0,1.0,14000,,-103.409545,20.63774,85.0,1.0,23.0,208.9552239
Zap-Loma_Dep-025K-085_02-02-01_Norma-10340-20640,Inm24,Zap,Loma Bonita,Ren,Dep,85,2.0,1.0,25000,,-103.409711,20.640215,90.0,2.0,0.0,294.1176471
Zap-Loma_Dep-025K-109_02-02-02_ALCBI-10341-20689,Inm24,Zap,Loma Real,Ren,Dep,109,2.0,2.0,25000,,-103.413416,20.689506,8.0,2.5,0.0,229.3577982
Zap-Loma_Dep-008K-030_01-01-00_HOUMR-10343-20684,Inm24,Zap,Lomas Universidad,Ren,Dep,30,1.0,,8000,,-103.433137,20.684824,5.0,1.0,,266.6666667
Zap-Loma_Dep-040K-134_03-02-02_MAGNA-10336-20713,Inm24,Zap,Lomas de Atemajac,Ren,Dep,134,3.0,2.0,40000,,-103.361142,20.713376,61.0,2.5,6.0,298.5074627
Zap-Loma_Dep-016K-060_01-01-01_Tatia-10339-20740,Inm24,Zap,Lomas de Zapopan,Ren,Dep,60,1.0,1.0,16500,1500.0,-103.397387,20.740243,74.0,1.0,0.0,275.0
Zap-Loma_Dep-015K-077_02-02-01_GRUPO-10335-20723,Inm24,Zap,Lomas del Batan,Ren,Dep,77,2.0,1.0,15600,1100.0,-103.350848,20.723533,57.0,2.0,2.0,202.5974026
Zap-Loma_Dep-023K-100_02-02-02_Diego-10345-20663,Inm24,Zap,Lomas del Colli,Ren,Dep,100,2.0,2.0,23000,,-103.453344,20.66394,5.0,2.0,5.0,230.0
Zap-Mira_Dep-018K-090_02-02-02_AlmaL-10339-20764,Inm24,Zap,Mirador de San Isidro,Ren,Dep,90,2.0,2.0,18750,,-103.395488,20.764028,76.0,2.5,4.0,208.3333333
Zap-Mira_Dep-020K-097_02-02-02_Gabri-10341-20648,Inm24,Zap,Mirador del Sol,Ren,Dep,97,2.0,2.0,20000,,-103.418308,20.648493,6.0,2.0,8.0,206.185567
Zap-Mira_Dep-021K-080_02-01-01_ROSMA-10342-20655,Inm24,Zap,Mirador del Sol,Ren,Dep,80,2.0,1.0,21000,,-103.424367,20.655937,4.0,1.0,1.0,262.5
Zap-Mira_Dep-016K-055_01-01-01_Grupo-10342-20650,Inm24,Zap,Mirador del Sol,Ren,Dep,55,1.0,1.0,16000,,-103.421371,20.650434,16.0,1.0,14.0,290.9090909
Zap-Mira_Dep-011K-065_02-01-01_Grupo-10342-20655,Inm24,Zap,Mirador del Sol,Ren,Dep,65,2.0,1.0,11500,150.0,-103.422659,20.655151,14.0,1.0,40.0,176.9230769
Zap-Moct_Dep-006K-054_00-00-00_Braul-10343-20652,Inm24,Zap,Moctezuma,Ren,Dep,54,1.0,,6000,1.0,-103.430897,20.652103,13.0,0.0,0.0,111.1111111
