id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-Guad_Dep-006M-135_02-02-02_CityR-10339-20714,Inm24,Zap,Guadalajarita,Ven,Dep,135,2.0,2.0,6185680,,-103.396912,20.714175,,2.5,0.0,45819.85185
Zap-Guad_Dep-002M-066_02-01-01_Marif-10341-20663,Inm24,Zap,Guadalupe,Ven,Dep,66,2.0,1.0,2550000,150.0,-103.415959,20.663056,28.0,1.0,15.0,38636.36364
Zap-Guad_Dep-004M-111_03-02-01_MOOBI-10342-20661,Inm24,Zap,Guadalupe Jardín,Ven,Dep,111,3.0,1.0,4700000,1500.0,-103.427476,20.661473,302.0,2.0,5.0,42342.34234
Zap-Guad_Dep-004M-093_02-01-01_Piso9-10342-20660,Inm24,Zap,Guadalupe Jardín,Ven,Dep,93,2.0,1.0,4685000,1000.0,-103.42804,20.660414,,1.0,0.0,50376.34409
Zap-Guad_Dep-001M-049_02-01-01_JUDIT-10343-20653,Inm24,Zap,Guadalupe Sur,Ven,Dep,49,2.0,1.0,1980000,100.0,-103.437155,20.653777,20.0,1.0,30.0,40408.16327
Zap-Gust_Dep-001M-060_02-01-01_MyL0-10342-20619,Inm24,Zap,Gustavo Diaz Ordaz,Ven,Dep,60,2.0,1.0,1800000,,-103.420113,20.619843,16.0,1.0,15.0,30000.0
Zap-Haci_Dep-700K-047_02-01-01_GRANP-10343-20869,Inm24,Zap,Hacienda Copala,Ven,Dep,47,2.0,1.0,700000,400.0,-103.4331,20.869269,187.0,1.0,0.0,14893.61702
Zap-Haci_Dep-635K-047_02-01-01_Mónic-10343-20869,Inm24,Zap,Hacienda Copala,Ven,Dep,47,2.0,1.0,635000,200.0,-103.432077,20.869461,18.0,1.0,8.0,13510.6383
Zap-Haci_Dep-635K-047_02-01-01_Mónic-10343-20869,Inm24,Zap,Hacienda Copala,Ven,Dep,47,2.0,1.0,635000,,-103.432024,20.869865,62.0,1.0,8.0,13510.6383
Zap-Haci_Dep-800K-047_02-01-01_TRHON-10343-20868,Inm24,Zap,Hacienda Copala,Ven,Dep,47,2.0,1.0,800000,,-103.433834,20.868248,48.0,1.0,0.0,17021.2766
Zap-Haci_Dep-004M-095_03-02-01_ALTUR-10344-20652,Inm24,Zap,Hacienda del Tepeyac,Ven,Dep,95,3.0,1.0,4366000,700.0,-103.441803,20.652425,,2.0,0.0,45957.89474
Zap-Haci_Dep-002M-070_03-02-01_Marco-10344-20651,Inm24,Zap,Hacienda del Tepeyac,Ven,Dep,70,3.0,1.0,2820000,,-103.442925,20.65199,23.0,2.0,20.0,40285.71429
Zap-Haci_Dep-001M-060_03-01-01_Evers-10339-20758,Inm24,Zap,Hacienda del Valle,Ven,Dep,60,3.0,1.0,1300000,,-103.395455,20.758481,16.0,1.0,25.0,21666.66667
Zap-Info_Dep-002M-078_03-02-01_Cauda-10344-20623,Inm24,Zap,Infonavit El Garabato,Ven,Dep,78,3.0,1.0,2500000,1100.0,-103.441339,20.62323,15.0,2.0,5.0,32051.28205
Zap-Jaca_Dep-004M-124_03-02-02_MOOBI-10338-20718,Inm24,Zap,Jacarandas,Ven,Dep,124,3.0,2.0,4500000,800.0,-103.385221,20.71842,274.0,2.5,24.0,36290.32258
