id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-LaCe_CasC-029M-598_03-04-04_INMUE-10342-20716,Inm24,Zap,La Ceiba,Ven,CasC,598,3.0,4.0,29500000,,-103.425205,20.716158,,4.5,,49331.10368
Zap-LaJo_CasC-008M-250_04-04-03_franc-10344-20611,Inm24,Zap,La Joya,Ven,CasC,250,4.0,3.0,8600000,,-103.447934,20.611284,,4.0,,34400.0
Zap-LaJo_CasC-012M-300_04-04-04_JoseL-10344-20610,Inm24,Zap,La Joya,Ven,CasC,300,4.0,4.0,12850000,,-103.447472,20.610915,,4.5,,42833.33333
Zap-LaLo_CasC-010M-327_04-04-03_CasaL-10345-20607,Inm24,Zap,La Loma,Ven,CasC,327,4.0,3.0,10900000,,-103.452317,20.607498,,4.5,,33333.33333
Zap-LaLo_CasC-007M-330_04-02-02_GDLPr-10345-20607,Inm24,Zap,La Loma,Ven,CasC,330,4.0,2.0,7250000,,-103.453344,20.607008,,2.5,0.0,21969.69697
Zap-LaSa_CasC-002M-082_02-02-02_HOUSE-10343-20770,Inm24,Zap,La Sauceda,Ven,CasC,82,2.0,2.0,2190000,400.0,-103.432746,20.770961,,2.0,0.0,26707.31707
Zap-LaSa_CasC-002M-085_02-02-02_RAULR-10343-20770,Inm24,Zap,La Sauceda,Ven,CasC,85,2.0,2.0,2190000,400.0,-103.432761,20.770316,,2.0,0.0,25764.70588
Zap-LaSa_CasC-002M-075_02-03-02_Black-10343-20770,Inm24,Zap,La Sauceda,Ven,CasC,75,2.0,2.0,2380000,,-103.433125,20.770456,,3.0,0.0,31733.33333
Zap-LaSa_CasC-002M-075_02-03-02_Zhell-10343-20770,Inm24,Zap,La Sauceda,Ven,CasC,75,2.0,2.0,2380000,,-103.432891,20.770877,,3.0,0.0,31733.33333
Zap-LaTo_CasC-015M-330_03-04-02_CONST-10343-20728,Inm24,Zap,La Toscana,Ven,CasC,330,3.0,2.0,15400000,,-103.433543,20.728403,,4.0,,46666.66667
Zap-Lago_CasC-009M-300_04-04-03_ReMax-10337-20716,Inm24,Zap,Lagos del Country,Ven,CasC,300,4.0,3.0,9750000,1800.0,-103.374486,20.716719,,4.5,,32500.0
Zap-Lago_CasC-009M-178_04-05-03_CityR-10337-20716,Inm24,Zap,Lagos del Country,Ven,CasC,178,4.0,3.0,9750000,2700.0,-103.374486,20.716719,,5.5,,54775.2809
Zap-LasA_CasC-007M-202_04-03-03_Piso9-10342-20626,Inm24,Zap,Las Arboledas,Ven,CasC,202,4.0,3.0,7250000,1000.0,-103.429029,20.626783,,3.5,0.0,35891.08911
Zap-LasP_CasC-021M-503_03-03-03_AAInm-10339-20716,Inm24,Zap,Las Palmas,Ven,CasC,503,3.0,3.0,21500000,,-103.399251,20.716779,,3.5,,42743.53877
Zap-Loma_CasC-003M-127_03-02-02_TopGr-10342-20776,Inm24,Zap,Loma Imperial,Ven,CasC,127,3.0,2.0,3575000,673.0,-103.42656,20.776346,,2.5,,28149.6063
Zap-Loma_CasC-013M-248_03-03-02_DACHV-10341-20687,Inm24,Zap,Lomas Altas,Ven,CasC,248,3.0,2.0,13950000,3500.0,-103.410442,20.687323,,3.5,,56250.0
Zap-Loma_CasC-006M-230_03-04-02_SIPSo-10343-20774,Inm24,Zap,Lomas de San Gonzalo,Ven,CasC,230,3.0,2.0,6690000,,-103.438092,20.774697,,4.5,,29086.95652
Zap-Loma_CasC-006M-230_04-04-03_Resid-10343-20774,Inm24,Zap,Lomas de San Gonzalo,Ven,CasC,230,4.0,3.0,6690000,,-103.438092,20.774682,,4.5,,29086.95652
Zap-Loma_CasC-005M-177_03-02-02_GuiaE-10343-20774,Inm24,Zap,Lomas de San Gonzalo,Ven,CasC,177,3.0,2.0,5200000,10.0,-103.438092,20.774697,,2.5,,29378.53107
