id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2,Fecha_Scrap
Gdl-Láza_Cas-002M-118_03-02-00_Grupo-10337-20619,Inm24,Gdl,Lázaro Cárdenas,Ven,Cas,118.0,3.0,,2250000.0,,-103.37863,20.619468,92.0,2.0,25.0,19067.79661016949,
Gdl-Láza_Cas-002M-088_03-01-01_CasaA-10332-20627,Inm24,Gdl,Lázaro Cárdenas,Ven,Cas,88.0,3.0,1.0,2180000.0,,-103.327851,20.627928,6.0,1.0,25.0,24772.727272727272,
Gdl-Lópe_Cas-003M-145_02-02-02_Gaant-10338-20629,Inm24,Gdl,López Portillo,Ven,Cas,145.0,2.0,2.0,3850000.0,,-103.382614,20.629852,,2.5,0.0,26551.72413793104,
Gdl-Mezq_Cas-003M-294_04-02-01_PRIMA-10335-20700,Inm24,Gdl,Mezquitán,Ven,Cas,294.0,4.0,1.0,3990000.0,,-103.357518,20.700591,,2.0,60.0,13571.42857142857,
Gdl-Mezq_Cas-002M-071_02-01-00_SIERR-10335-20693,Inm24,Gdl,Mezquitán,Ven,Cas,71.0,2.0,,2350000.0,200.0,-103.358094,20.693922,17.0,1.0,0.0,33098.59154929577,
Gdl-Mezq_Cas-002M-069_02-01-00_SIERR-10335-20693,Inm24,Gdl,Mezquitán,Ven,Cas,69.0,2.0,,2300000.0,200.0,-103.358094,20.693922,16.0,1.0,0.0,33333.333333333336,
Gdl-Mezq_Cas-002M-080_02-01-01_COCOC-10335-20696,Inm24,Gdl,Mezquitán Country,Ven,Cas,80.0,2.0,1.0,2400000.0,,-103.35935,20.696946,90.0,1.5,25.0,30000.0,
Gdl-Mezq_Cas-005M-266_03-02-02_Evers-10336-20696,Inm24,Gdl,Mezquitán Country,Ven,Cas,266.0,3.0,2.0,5850000.0,,-103.360158,20.696064,51.0,2.5,25.0,21992.48120300752,
Gdl-Mezq_Cas-002M-150_03-02-00_Evers-10336-20695,Inm24,Gdl,Mezquitán Country,Ven,Cas,150.0,3.0,,2750000.0,,-103.360765,20.695354,123.0,2.5,11.0,18333.33333333333,
Gdl-Mezq_Cas-005M-266_03-03-02_Evers-10336-20695,Inm24,Gdl,Mezquitán Country,Ven,Cas,266.0,3.0,2.0,5850000.0,,-103.361855,20.69596,46.0,3.5,23.0,21992.48120300752,
Gdl-Mode_Cas-003M-084_02-02-02_CLICK-10332-20657,Inm24,Gdl,Modelo,Ven,Cas,84.0,2.0,2.0,3900000.0,,-103.328792,20.657945,,2.0,40.0,46428.57142857143,
Gdl-Monr_Cas-016M-577_03-03-03_VECOR-10339-20688,Inm24,Gdl,Monraz,Ven,Cas,577.0,3.0,3.0,16800000.0,,-103.397418,20.688519,238.0,3.0,35.0,29116.117850953207,
Gdl-Monr_Cas-013M-400_03-03-04_Capri-10340-20686,Inm24,Gdl,Monraz,Ven,Cas,400.0,3.0,4.0,13500000.0,,-103.400051,20.686457,4.0,3.5,30.0,33750.0,
Gdl-Monr_Cas-016M-677_03-03-02_iadIn-10339-20689,Inm24,Gdl,Monraz,Ven,Cas,677.0,3.0,2.0,16800000.0,,-103.396611,20.68976,,3.5,30.0,24815.36189069424,
Gdl-Monr_Cas-005M-173_03-03-01_Gaant-10339-20689,Inm24,Gdl,Monraz,Ven,Cas,173.0,3.0,1.0,5800000.0,,-103.398437,20.689296,346.0,3.5,45.0,33526.011560693645,
Gdl-More_Cas-002M-146_04-02-00_Crist-10336-20651,Inm24,Gdl,Morelos,Ven,Cas,146.0,4.0,,2650000.0,,-103.360173,20.651561,24.0,2.0,30.0,18150.68493150685,
Gdl-More_Cas-003M-168_03-01-00_iadIn-10335-20651,Inm24,Gdl,Morelos,Ven,Cas,168.0,3.0,,3399000.0,,-103.356856,20.651705,199.0,1.5,1.0,20232.14285714286,
Gdl-More_Cas-003M-145_04-02-01_KWGRA-10335-20649,Inm24,Gdl,Morelos,Ven,Cas,145.0,4.0,1.0,3150000.0,,-103.355363,20.649668,55.0,2.0,,21724.13793103448,
Gdl-Obla_Cas-003M-160_04-03-01_TopGr-10329-20695,Inm24,Gdl,Oblatos,Ven,Cas,160.0,4.0,1.0,3300000.0,,-103.298096,20.69585,134.0,3.0,15.0,20625.0,
Gdl-Obla_Cas-002M-095_02-01-02_Miche-10329-20698,Inm24,Gdl,Oblatos,Ven,Cas,95.0,2.0,2.0,2250000.0,,-103.294395,20.698427,9.0,1.0,26.0,23684.21052631579,
Gdl-Obla_Cas-859K-044_02-01-00_GOLDE-10330-20697,Inm24,Gdl,Oblatos Pte.,Ven,Cas,44.0,2.0,,859007.0,,-103.304422,20.697306,52.0,1.0,15.0,19522.886363636364,
Gdl-Obse_Cas-005M-201_04-03-02_Capit-10334-20699,Inm24,Gdl,Observatorio,Ven,Cas,201.0,4.0,2.0,5720000.0,,-103.349004,20.699207,182.0,3.5,0.0,28457.71144278607,
Gdl-Plut_Cas-002M-119_02-01-01_SIPSo-10328-20686,Inm24,Gdl,Plutarco Elías Calles,Ven,Cas,119.0,2.0,1.0,2200000.0,,-103.283763,20.686647,97.0,1.5,,18487.394957983197,
Gdl-Prad_Cas-012M-523_03-03-03_GuiaE-10339-20689,Inm24,Gdl,Prados Providencia,Ven,Cas,523.0,3.0,3.0,12000000.0,,-103.392039,20.689697,,3.5,20.0,22944.55066921606,
Gdl-Prad_Cas-016M-411_04-04-02_Affar-10339-20688,Inm24,Gdl,Prados Providencia,Ven,Cas,411.0,4.0,2.0,16950000.0,,-103.392712,20.688499,37.0,4.5,10.0,41240.87591240876,
Gdl-Prad_Cas-011M-356_03-04-02_ADRIA-10338-20685,Inm24,Gdl,Prados Providencia,Ven,Cas,356.0,3.0,2.0,11000000.0,,-103.388567,20.685564,,4.5,25.0,30898.876404494385,
Gdl-Prad_Cas-007M-160_04-03-02_ÚNICA-10339-20689,Inm24,Gdl,Prados Providencia,Ven,Cas,160.0,4.0,2.0,7500000.0,,-103.391945,20.689951,31.0,3.5,12.0,46875.0,
Gdl-Prov_Cas-013M-307_04-03-03_IGPIN-10337-20702,Inm24,Gdl,Providencia,Ven,Cas,307.0,4.0,3.0,13300000.0,,-103.378066,20.702144,51.0,3.5,40.0,43322.47557003258,
Gdl-Prov_Cas-013M-381_04-02-03_Grupo-10337-20703,Inm24,Gdl,Providencia,Ven,Cas,381.0,4.0,3.0,13950000.0,,-103.37985,20.703423,5.0,2.5,10.0,36614.17322834646,
Gdl-Prov_Cas-008M-339_03-02-02_Lucy-10337-20701,Inm24,Gdl,Providencia,Ven,Cas,339.0,3.0,2.0,8500000.0,,-103.378224,20.701982,,2.5,40.0,25073.746312684365,
Gdl-Prov_Cas-021M-403_04-05-04_BIENE-10338-20696,Inm24,Gdl,Providencia 2a Sección,Ven,Cas,403.0,4.0,4.0,21000000.0,,-103.381787,20.696705,70.0,5.0,0.0,52109.18114143921,
Gdl-Prov_Cas-014M-541_03-03-03_Capit-10338-20694,Inm24,Gdl,Providencia 2a Sección,Ven,Cas,541.0,3.0,3.0,14000000.0,,-103.381249,20.694522,,3.5,25.0,25878.00369685767,
Gdl-Prov_Cas-011M-360_04-03-03_INMOP-10338-20692,Inm24,Gdl,Providencia 2a Sección,Ven,Cas,360.0,4.0,3.0,11900000.0,,-103.381451,20.692944,156.0,3.0,34.0,33055.555555555555,
Gdl-Prov_Cas-008M-339_04-03-02_Miche-10338-20694,Inm24,Gdl,Providencia 2a Sección,Ven,Cas,339.0,4.0,2.0,8499000.0,,-103.381878,20.69416,62.0,3.5,45.0,25070.796460176996,
Gdl-Prov_Cas-035M-700_04-04-04_HHASE-10338-20696,Inm24,Gdl,Providencia 4a Sección,Ven,Cas,700.0,4.0,4.0,35000000.0,,-103.386889,20.696919,,4.5,0.0,50000.0,
Gdl-Prov_Cas-011M-402_04-02-04_VALFE-10338-20700,Inm24,Gdl,Providencia 4a Sección,Ven,Cas,402.0,4.0,4.0,11950000.0,,-103.385713,20.700613,124.0,2.0,45.0,29726.36815920398,
Gdl-Quin_Cas-003M-095_02-03-01_VELMA-10333-20655,Inm24,Gdl,Quinta Velarde,Ven,Cas,95.0,2.0,1.0,3000000.0,,-103.337813,20.655216,157.0,3.0,0.0,31578.947368421053,
Gdl-Ranc_Cas-003M-100_02-02-01_Alfon-10333-20719,Inm24,Gdl,Rancho Nuevo,Ven,Cas,100.0,2.0,1.0,3500000.0,,-103.334821,20.719792,26.0,2.0,0.0,35000.0,
Gdl-Real_Cas-006M-373_04-03-04_70gra-10333-20667,Inm24,Gdl,Real,Ven,Cas,373.0,4.0,4.0,6100000.0,,-103.330056,20.667906,95.0,3.5,40.0,16353.887399463809,
Gdl-Refo_Cas-002M-115_03-02-00_MAKEl-10332-20676,Inm24,Gdl,Reforma,Ven,Cas,115.0,3.0,,2450000.0,,-103.32228,20.676035,46.0,2.0,50.0,21304.34782608696,
Gdl-RioV_Cas-001M-074_03-01-00_iadIn-10329-20698,Inm24,Gdl,Rio Verde,Ven,Cas,74.0,3.0,,1980000.0,,-103.290034,20.698028,118.0,1.0,50.0,26756.75675675676,
Gdl-SanA_Cas-006M-359_03-02-00_MyL0-10330-20658,Inm24,Gdl,San Andrés,Ven,Cas,359.0,3.0,,6900000.0,,-103.304635,20.658822,51.0,2.0,15.0,19220.05571030641,
Gdl-SanA_Cas-003M-197_03-01-01_CONST-10330-20658,Inm24,Gdl,San Andrés,Ven,Cas,197.0,3.0,1.0,3100000.0,,-103.304854,20.658125,131.0,1.5,1.0,15736.040609137057,
Gdl-SanA_Cas-002M-191_04-02-01_Angel-10329-20656,Inm24,Gdl,San Andrés,Ven,Cas,191.0,4.0,1.0,2790000.0,,-103.294938,20.656144,11.0,2.5,25.0,14607.329842931937,
Gdl-SanA_Cas-002M-117_03-01-00_Kstor-10329-20659,Inm24,Gdl,San Andrés,Ven,Cas,117.0,3.0,,2950000.0,,-103.29651,20.659881,72.0,1.0,30.0,25213.67521367521,
Gdl-SanA_Cas-002M-123_03-01-00_Centu-10330-20657,Inm24,Gdl,San Antonio,Ven,Cas,123.0,3.0,,2690000.0,,-103.307957,20.657758,127.0,1.5,29.0,21869.91869918699,
Gdl-SanA_Cas-004M-230_03-02-02_ALEJA-10331-20657,Inm24,Gdl,San Antonio,Ven,Cas,230.0,3.0,2.0,4100000.0,,-103.313042,20.657302,77.0,2.5,4.0,17826.08695652174,
Gdl-SanB_Cas-021M-570_04-04-05_ÚNICA-10336-20698,Inm24,Gdl,San Bernardo,Ven,Cas,570.0,4.0,5.0,21400000.0,,-103.361167,20.698436,,4.5,1.0,37543.85964912281,
Gdl-SanC_Cas-002M-102_04-01-00_Sinuh-10334-20659,Inm24,Gdl,San Carlos,Ven,Cas,102.0,4.0,,2190000.0,,-103.341567,20.659648,67.0,1.0,50.0,21470.58823529412,
Gdl-SanC_Cas-003M-109_02-02-01_lizbe-10334-20658,Inm24,Gdl,San Carlos,Ven,Cas,109.0,2.0,1.0,3400000.0,,-103.341834,20.658304,71.0,2.5,10.0,31192.66055045872,
Gdl-SanJ_Cas-003M-164_03-01-03_MetRe-10333-20677,Inm24,Gdl,San Juan de Dios,Ven,Cas,164.0,3.0,3.0,3500000.0,,-103.333298,20.677556,185.0,1.0,50.0,21341.463414634145,
Gdl-SanJ_Cas-004M-177_04-01-01_Vanes-10332-20680,Inm24,Gdl,San Juan de Dios,Ven,Cas,177.0,4.0,1.0,4280000.0,,-103.32773,20.680373,76.0,1.5,35.0,24180.790960451977,
Gdl-SanJ_Cas-002M-142_04-02-00_Victo-10333-20664,Inm24,Gdl,San Juan de Dios II,Ven,Cas,142.0,4.0,,2299000.0,,-103.336354,20.664158,203.0,2.5,10.0,16190.140845070422,
Gdl-SanJ_Cas-005M-456_03-02-00_Centu-10334-20670,Inm24,Gdl,San Juan de Dios II,Ven,Cas,456.0,3.0,,5300000.0,,-103.341749,20.670409,67.0,2.5,50.0,11622.80701754386,
Gdl-SanM_Cas-003M-213_03-02-01_Angel-10331-20698,Inm24,Gdl,San Marcos,Ven,Cas,213.0,3.0,1.0,3200000.0,,-103.319387,20.698642,79.0,2.0,25.0,15023.474178403756,
Gdl-SanM_Cas-002M-200_02-02-01_javie-10331-20694,Inm24,Gdl,San Marcos,Ven,Cas,200.0,2.0,1.0,2000000.0,40000.0,-103.310298,20.694553,57.0,2.0,10.0,10000.0,
Gdl-SanM_Cas-001M-096_04-01-00_Hafid-10330-20691,Inm24,Gdl,San Martin,Ven,Cas,96.0,4.0,,1750000.0,,-103.306142,20.691257,38.0,1.0,35.0,18229.166666666668,
Gdl-SanM_Cas-003M-243_04-02-00_Habit-10329-20709,Inm24,Gdl,San Miguel de Huentitán,Ven,Cas,243.0,4.0,,3450000.0,,-103.296393,20.709573,79.0,2.0,30.0,14197.530864197532,
Gdl-SanM_Cas-007M-400_04-04-02_Propi-10335-20702,Inm24,Gdl,San Miguel de Mezquitán,Ven,Cas,400.0,4.0,2.0,7500000.0,,-103.352958,20.702473,59.0,4.5,40.0,18750.0,
Gdl-SanR_Cas-008M-360_03-03-02_ARANI-10329-20654,Inm24,Gdl,San Rafael,Ven,Cas,360.0,3.0,2.0,8300000.0,,-103.296789,20.654117,23.0,3.0,19.0,23055.555555555555,
Gdl-SanR_Cas-003M-143_03-01-02_ReMax-10329-20653,Inm24,Gdl,San Rafael,Ven,Cas,143.0,3.0,2.0,3330000.0,,-103.295426,20.65348,124.0,1.5,42.0,23286.71328671329,
Gdl-Sant_Cas-003M-155_04-03-01_Yatab-10329-20699,Inm24,Gdl,Santa Cecilia,Ven,Cas,155.0,4.0,1.0,3300000.0,,-103.292294,20.699327,22.0,3.0,0.0,21290.322580645163,
Gdl-Sant_Cas-002M-225_04-03-01_KWGRA-10329-20702,Inm24,Gdl,Santa Cecilia,Ven,Cas,225.0,4.0,1.0,2500000.0,,-103.292063,20.702373,52.0,3.0,,11111.111111111111,
Gdl-Sant_Cas-003M-178_03-01-02_Piso9-10333-20710,Inm24,Gdl,Santa Elena Estadio,Ven,Cas,178.0,3.0,2.0,3700000.0,,-103.337793,20.710998,35.0,1.5,50.0,20786.516853932582,
Gdl-Sant_Cas-002M-142_04-02-00_Centu-10333-20710,Inm24,Gdl,Santa Elena Estadio,Ven,Cas,142.0,4.0,,2600000.0,,-103.337434,20.710055,27.0,2.0,0.0,18309.859154929574,
Gdl-Sant_Cas-004M-165_01-02-00_Kstor-10333-20709,Inm24,Gdl,Santa Elena Estadio,Ven,Cas,165.0,1.0,,4290000.0,,-103.339524,20.709959,206.0,2.0,39.0,26000.0,
Gdl-Sant_Cas-004M-183_03-02-02_FUTUR-10333-20712,Inm24,Gdl,Santa Elena de La Cruz,Ven,Cas,183.0,3.0,2.0,4750000.0,,-103.337734,20.712585,73.0,2.5,0.0,25956.284153005465,
Gdl-Sant_Cas-002M-102_03-02-01_KWGRA-10333-20712,Inm24,Gdl,Santa Elena de La Cruz,Ven,Cas,102.0,3.0,1.0,2000000.0,,-103.337083,20.712439,52.0,2.0,,19607.843137254906,
Gdl-Sant_Cas-002M-280_02-03-00_VALFE-10331-20686,Inm24,Gdl,Santa María,Ven,Cas,280.0,2.0,,2850000.0,,-103.316813,20.686313,,3.5,5.0,10178.57142857143,
Gdl-Sant_Cas-004M-232_04-02-01_HOCRE-10334-20713,Inm24,Gdl,Santa Mónica,Ven,Cas,232.0,4.0,1.0,4495000.0,,-103.346837,20.713313,17.0,2.0,50.0,19375.0,
Gdl-Sant_Cas-010M-385_03-03-02_KnoxR-10334-20711,Inm24,Gdl,Santa Mónica,Ven,Cas,385.0,3.0,2.0,10490000.0,,-103.346918,20.711149,176.0,3.5,32.0,27246.753246753247,
Gdl-Sant_Cas-004M-287_04-01-02_Andre-10334-20713,Inm24,Gdl,Santa Mónica,Ven,Cas,287.0,4.0,2.0,4044000.0,,-103.348365,20.713654,60.0,1.5,60.0,14090.592334494771,
Gdl-Terr_Cas-010M-322_04-03-03_Grupo-10338-20682,Inm24,Gdl,Terranova,Ven,Cas,322.0,4.0,3.0,10900000.0,,-103.389381,20.682557,345.0,3.5,15.0,33850.931677018634,
Gdl-Terr_Cas-011M-394_03-03-03_MAGNA-10338-20683,Inm24,Gdl,Terranova,Ven,Cas,394.0,3.0,3.0,11900000.0,,-103.389078,20.683083,,3.5,15.0,30203.045685279187,
Gdl-Terr_Cas-019M-345_03-03-02_PRIMA-10338-20682,Inm24,Gdl,Terranova,Ven,Cas,345.0,3.0,2.0,19200000.0,,-103.389086,20.682473,,3.5,20.0,55652.17391304348,
Gdl-Terr_Cas-011M-434_03-03-02_FRAVA-10338-20679,Inm24,Gdl,Terranova,Ven,Cas,434.0,3.0,2.0,11900000.0,,-103.388059,20.679905,191.0,3.5,29.0,27419.35483870968,
Gdl-Tetl_Cas-001M-070_02-01-00_Centu-10327-20656,Inm24,Gdl,Tetlán II,Ven,Cas,70.0,2.0,,1350000.0,,-103.279134,20.656205,131.0,1.0,0.0,19285.714285714286,
Gdl-Univ_Cas-006M-348_04-03-02_Ammar-10331-20653,Inm24,Gdl,Universitaria,Ven,Cas,348.0,4.0,2.0,6000000.0,,-103.317244,20.653457,82.0,3.5,51.0,17241.379310344826,
Gdl-Vall_Cas-006M-270_04-02-02_GRUPO-10338-20669,Inm24,Gdl,Vallarta,Ven,Cas,270.0,4.0,2.0,6200000.0,,-103.385524,20.66993,,2.0,20.0,22962.962962962964,
Gdl-Vall_Cas-006M-220_04-02-03_Tratt-10338-20678,Inm24,Gdl,Vallarta Norte,Ven,Cas,220.0,4.0,3.0,6990000.0,,-103.385448,20.678734,,2.5,45.0,31772.727272727272,
Gdl-Vall_Cas-019M-500_04-03-04_Cuéll-10338-20677,Inm24,Gdl,Vallarta Norte,Ven,Cas,500.0,4.0,4.0,19000000.0,,-103.389778,20.67771,284.0,3.0,4.0,38000.0,
Gdl-Vall_Cas-011M-380_03-04-03_Pulpp-10338-20677,Inm24,Gdl,Vallarta Norte,Ven,Cas,380.0,3.0,3.0,11950000.0,,-103.389786,20.677576,22.0,4.5,30.0,31447.36842105263,
Gdl-Verd_Cas-008M-231_04-03-03_PROCA-10339-20652,Inm24,Gdl,Verde Valle,Ven,Cas,231.0,4.0,3.0,8700000.0,,-103.391222,20.652774,25.0,3.5,35.0,37662.33766233766,
Gdl-Verd_Cas-010M-254_03-02-03_Grupo-10339-20650,Inm24,Gdl,Verde Valle,Ven,Cas,254.0,3.0,3.0,10565000.0,,-103.391075,20.650555,,2.5,29.0,41594.48818897638,
Gdl-Verd_Cas-011M-380_04-04-04_Capri-10339-20652,Inm24,Gdl,Verde Valle,Ven,Cas,380.0,4.0,4.0,11900000.0,,-103.391222,20.652774,207.0,4.5,30.0,31315.78947368421,
Gdl-Vill_Cas-004M-131_03-01-03_JIVAL-10339-20631,Inm24,Gdl,Villa Guerrero,Ven,Cas,131.0,3.0,3.0,4100000.0,,-103.392107,20.631371,146.0,1.0,18.0,31297.70992366412,
Gdl-Vill_Cas-002M-080_02-01-00_Blueh-10333-20697,Inm24,Gdl,Villas de San Juan,Ven,Cas,80.0,2.0,,2450000.0,,-103.335114,20.697955,79.0,1.0,10.0,30625.0,
Gdl-Vill_Cas-002M-099_02-01-00_Artur-10333-20697,Inm24,Gdl,Villas de San Juan,Ven,Cas,99.0,2.0,,2450000.0,,-103.335114,20.697955,84.0,1.0,1.0,24747.47474747475,
Gdl-Zona_Cas-013M-396_00-02-00_ArqIn-10334-20685,Inm24,Gdl,Zona Centro,Ven,Cas,396.0,,,13300000.0,,-103.348798,20.685013,52.0,2.5,85.0,33585.85858585859,
Gdl-Zona_Cas-004M-329_03-02-01_Centu-10335-20669,Inm24,Gdl,Zona Centro,Ven,Cas,329.0,3.0,1.0,4800000.0,,-103.35231,20.669963,4.0,2.5,50.0,14589.66565349544,
Gdl-Zona_Cas-002M-126_03-01-00_JOSED-10335-20681,Inm24,Gdl,Zona Centro,Ven,Cas,126.0,3.0,,2950000.0,,-103.350087,20.681815,,1.0,90.0,23412.698412698413,
