id,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,precio,longitud,latitud,PxM2
Zap-Alic_Terr-001M-115_00-00-00_ALIMA-10341-20788,Zap,Alicante,Ven,Terreno / Lote,115,1490000,-103.410577,20.788797,12956.52174
Zap-Vall_Terr-001M-115_00-00-00_Jocel-10343-20775,Zap,Valle Imperial,Ven,Terreno / Lote,115,1490000,-103.439662,20.775415,12956.52174
Zap-Bosq_Terr-009M-1319_00-00-00_Talav-10335-20784,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,1319,9234000,-103.352151,20.784018,7000.75815
Zap-Base_Terr-007M-518_00-00-00_INMOB-10347-20741,Zap,Base Aérea Militar No 5,Ven,Terreno / Lote,518,7245883,-103.475022,20.741056,13988.19112
Zap-Vall_Terr-002M-140_00-00-00_INSEA-10343-20779,Zap,Valle Imperial,Ven,Terreno / Lote,140,2061000,-103.433237,20.779404,14721.42857
Zap-Vall_Terr-002M-224_00-00-00_INVER-10343-20790,Zap,Valle Imperial,Ven,Terreno / Lote,224,2804000,-103.430206,20.790837,12517.85714
Zap-Vill_Terr-001M-174_00-00-00_Onest-10347-20781,Zap,Villa Fontana Diamante,Ven,Terreno / Lote,174,1450000,-103.472549,20.781705,8333.333333
Zap-Jard_Terr-003M-098_01-00-00_iadMe-10336-20751,Zap,Jardines del Vergel,Ven,Terreno / Lote,98,3200000,-103.369087,20.751005,32653.06122
Zap-LaVe_Terr-005M-189_00-00-00_AYDEG-10353-20732,Zap,La Venta del Astillero,Ven,Terreno / Lote,189,5472751,-103.539711,20.732492,28956.3545
Zap-Coli_Terr-014M-623_00-00-00_UbiKP-10342-20710,Zap,Colinas de La Abadía,Ven,Terreno / Lote,623,14360000,-103.426194,20.710519,23049.75923
Zap-Bosq_Terr-002M-165_00-00-00_AGLEZ-10347-20721,Zap,Bosques Vallarta,Ven,Terreno / Lote,165,2899000,-103.4761,20.721817,17569.69697
Zap-ElCe_Terr-003M-366_00-00-00_DiezB-10338-20768,Zap,El Centinela,Ven,Terreno / Lote,366,3900000,-103.384285,20.768652,10655.7377
Zap-SanI_Terr-003M-175_00-00-00_APPRA-10338-20756,Zap,San Isidro Residencial,Ven,Terreno / Lote,175,3100000,-103.387428,20.756921,17714.28571
Zap-Vall_Terr-002M-164_00-00-00_Desar-10343-20787,Zap,Valle Imperial,Ven,Terreno / Lote,164,2037692,-103.430674,20.787219,12424.95122
Zap-Ciud_Terr-019M-1000_00-00-00_Urban-10344-20681,Zap,Ciudad Granja,Ven,Terreno / Lote,1000,19800000,-103.444894,20.681717,19800.0
Zap-Bosq_Terr-004M-676_00-00-00_conta-10336-20783,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,676,4950000,-103.36724,20.783104,7322.485207
Zap-Soar_Terr-004M-136_00-00-00_REIIN-10346-20731,Zap,Soare Acantia I,Ven,Terreno / Lote,136,4000000,-103.468586,20.731133,29411.76471
Zap-Vall_Terr-002M-257_00-00-00_INVER-10343-20778,Zap,Valle Imperial,Ven,Terreno / Lote,257,2800000,-103.436521,20.778894,10894.94163
Zap-Bosq_Terr-016M-664_00-00-00_GRUPO-10343-20695,Zap,Bosque de Los Virreyes,Ven,Terreno / Lote,664,16490000,-103.432393,20.695523,24834.33735
Zap-Bosq_Terr-003M-282_00-00-00_DiezB-10336-20779,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,282,3500000,-103.365949,20.779615,12411.34752
Zap-LaMe_Terr-004M-1608_00-00-00_Remax-10350-20836,Zap,La Mesita,Ven,Terreno / Lote,1608,4020000,-103.504536,20.83653,2500.0
Zap-Alcá_Terr-020M-582_00-00-00_AnaIs-10342-20695,Zap,Alcázar Poniente,Ven,Terreno / Lote,582,20354250,-103.42701,20.695233,34972.93814
Zap-Atla_Terr-014M-444_00-00-00_Grupo-10340-20714,Zap,Atlas Colomos,Ven,Terreno / Lote,444,14495000,-103.403197,20.714179,32646.3964
Zap-Cons_Terr-024M-2013_00-00-00_DACHV-10337-20733,Zap,Constitución,Ven,Terreno / Lote,2013,24900000,-103.372157,20.733212,12369.59762
Zap-LaVe_Terr-006M-814_00-00-00_ESPAC-10353-20732,Zap,La Venta del Astillero,Ven,Terreno / Lote,814,6349200,-103.537877,20.732531,7800.0
Zap-Rinc_Terr-011M-388_00-00-00_Impac-10344-20692,Zap,Rinconadas del Bosque,Ven,Terreno / Lote,388,11640000,-103.447011,20.692167,30000.0
Zap-Vall_Terr-003M-270_00-00-00_Descu-10343-20787,Zap,Valle Imperial,Ven,Terreno / Lote,270,3300000,-103.432725,20.787659,12222.22222
Zap-Vall_Terr-003M-220_00-00-00_Grupo-10343-20777,Zap,Valle Imperial,Ven,Terreno / Lote,220,3319800,-103.436963,20.777241,15090.0
Zap-Ciud_Terr-015M-800_00-00-00_Consu-10340-20649,Zap,Ciudad del Sol,Ven,Terreno / Lote,800,15600000,-103.407483,20.649038,19500.0
Zap-Sola_Terr-005M-212_02-00-00_JAVIE-10345-20725,Zap,Solares,Ven,Terreno / Lote,212,5798800,-103.453188,20.725861,27352.83019
Zap-Soar_Terr-005M-237_00-00-00_TERRA-10347-20731,Zap,Soare Acantia I,Ven,Terreno / Lote,237,5500000,-103.471008,20.731232,23206.75105
Zap-Sola_Terr-003M-137_00-00-00_ALIMA-10345-20725,Zap,Solares,Ven,Terreno / Lote,137,3712500,-103.453413,20.725802,27098.54015
Zap-Mapl_Terr-002M-160_00-00-00_Inmob-10342-20787,Zap,Maple Coto 1,Ven,Terreno / Lote,160,2150000,-103.426281,20.787732,13437.5
Zap-Agrí_Terr-002M-143_00-00-00_CityR-10343-20618,Zap,Agrícola,Ven,Terreno / Lote,143,2800000,-103.431167,20.618316,19580.41958
Zap-Vist_Terr-003M-267_00-00-00_MAGNA-10348-20610,Zap,Vistas del Valle,Ven,Terreno / Lote,267,3500000,-103.487895,20.610153,13108.61423
Zap-Vall_Terr-003M-289_00-00-00_ACRI-10344-20772,Zap,Valle Imperial,Ven,Terreno / Lote,289,3950000,-103.442391,20.772938,13667.82007
Zap-Base_Terr-007M-558_00-00-00_INMOB-10347-20741,Zap,Base Aérea Militar No 5,Ven,Terreno / Lote,558,7622048,-103.475022,20.741056,13659.58423
Zap-DelI_Terr-004M-333_00-00-00_Espac-10345-20606,Zap,Del Iris,Ven,Terreno / Lote,333,4961700,-103.450887,20.606476,14900.0
Zap-Vall_Terr-012M-867_00-00-00_ArkoI-10344-20724,Zap,Valle Real,Ven,Terreno / Lote,867,12800000,-103.447018,20.724183,14763.55248
Zap-Vall_Terr-002M-229_00-00-00_franc-10344-20773,Zap,Valle Imperial,Ven,Terreno / Lote,229,2750000,-103.441742,20.773624,12008.73362
Zap-Bosq_Terr-003M-168_00-00-00_Black-10347-20718,Zap,Bosques Vallarta,Ven,Terreno / Lote,168,3260000,-103.473791,20.718072,19404.7619
Zap-Sant_Terr-002M-214_00-00-00_Cauda-10342-20732,Zap,Santa Margarita Residencial,Ven,Terreno / Lote,214,2683120,-103.421097,20.732672,12537.94393
Zap-Vall_Terr-002M-220_00-00-00_INVER-10343-20775,Zap,Valle Imperial,Ven,Terreno / Lote,220,2500000,-103.439436,20.775824,11363.63636
Zap-Vall_Terr-002M-183_00-00-00_Iberl-10343-20787,Zap,Valle Imperial,Ven,Terreno / Lote,183,2250000,-103.439053,20.787913,12295.08197
Zap-LosF_Terr-016M-446_00-00-00_INMUE-10341-20722,Zap,Los Frailes,Ven,Terreno / Lote,446,16450000,-103.41583,20.72292,36883.40807
Zap-Soar_Terr-003M-144_00-00-00_GPINM-10347-20730,Zap,Soare II Coto2,Ven,Terreno / Lote,144,3744000,-103.471146,20.73008,26000.0
Zap-Coli_Terr-027M-826_00-00-00_VERME-10340-20697,Zap,Colinas de San Javier,Ven,Terreno / Lote,826,27850000,-103.4035,20.697802,33716.70702
Zap-Loma_Terr-001M-132_00-00-00_PRYAg-10334-20723,Zap,Lomas del Batan,Ven,Terreno / Lote,132,1452000,-103.349358,20.723834,11000.0
Zap-Joco_Terr-008M-402_00-00-00_Pared-10344-20683,Zap,Jocotán,Ven,Terreno / Lote,402,8643000,-103.440528,20.683778,21500.0
Zap-Bore_Terr-001M-099_00-00-00_iadMe-10339-20755,Zap,Boreales,Ven,Terreno / Lote,99,1762200,-103.397051,20.755798,17800.0
Zap-Sola_Terr-004M-189_00-00-00_Casas-10346-20724,Zap,Solares,Ven,Terreno / Lote,189,4500000,-103.462697,20.724404,23809.52381
Zap-Loma_Terr-027M-994_00-00-00_ENLAC-10340-20690,Zap,Lomas del Valle,Ven,Terreno / Lote,994,27832000,-103.406263,20.690867,28000.0
Zap-ElCe_Terr-002M-208_00-00-00_PROPE-10338-20769,Zap,El Centinela,Ven,Terreno / Lote,208,2715000,-103.382519,20.769494,13052.88462
Zap-LosÁ_Terr-003M-1243_00-00-00_SINTO-10350-20814,Zap,Los Álamos (El Álamo),Ven,Terreno / Lote,1243,3108675,-103.501393,20.814777,2500.945294
Zap-Base_Terr-003M-162_00-00-00_KWGRA-10345-20726,Zap,Base Aérea Militar No 5,Ven,Terreno / Lote,162,3208415,-103.457729,20.726746,19805.03086
Zap-Ciud_Terr-008M-876_00-00-00_WOWRe-10346-20617,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,876,8412960,-103.462172,20.617915,9603.835616
Zap-Jard_Terr-012M-397_00-00-00_ESPAC-10342-20682,Zap,Jardines Vallarta,Ven,Terreno / Lote,397,12054614,-103.428298,20.682229,30364.267
Zap-Soar_Terr-003M-132_00-00-00_KWGRA-10347-20728,Zap,Soare Acantia I,Ven,Terreno / Lote,132,3764880,-103.471086,20.728748,28521.81818
Zap-Atla_Terr-023M-1005_00-00-00_Grupo-10340-20715,Zap,Atlas Colomos,Ven,Terreno / Lote,1005,23000000,-103.405486,20.715714,22885.57214
Zap-Ciud_Terr-006M-260_00-00-00_Corpo-10340-20649,Zap,Ciudad del Sol,Ven,Terreno / Lote,260,6500000,-103.404376,20.649328,25000.0
Zap-Sant_Terr-009M-326_00-00-00_REIIN-10340-20682,Zap,Santa Rita,Ven,Terreno / Lote,326,9990000,-103.402567,20.682225,30644.17178
Zap-Base_Terr-012M-911_00-00-00_iadMe-10347-20738,Zap,Base Aérea Militar No 5,Ven,Terreno / Lote,911,12667455,-103.476367,20.738489,13905.0
Zap-Vall_Terr-002M-241_00-00-00_KWGRA-10343-20775,Zap,Valle Imperial,Ven,Terreno / Lote,241,2250000,-103.439633,20.775472,9336.099585
Zap-Jard_Terr-006M-300_00-00-00_Creal-10343-20730,Zap,Jardín Real,Ven,Terreno / Lote,300,6877000,-103.439718,20.730298,22923.33333
Zap-Vall_Terr-001M-116_00-00-00_CONST-10344-20772,Zap,Valle Imperial,Ven,Terreno / Lote,116,1595000,-103.442602,20.772718,13750.0
Zap-LasP_Terr-003M-1020_00-00-00_MAGNA-10345-20814,Zap,Las Palomas,Ven,Terreno / Lote,1020,3600000,-103.451174,20.814498,3529.411765
Zap-Vist_Terr-003M-267_00-00-00_Inmob-10348-20611,Zap,Vistas del Valle 1,Ven,Terreno / Lote,267,3100000,-103.487885,20.611439,11610.48689
Zap-Ciud_Terr-003M-369_00-00-00_VGInv-10346-20616,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,369,3698200,-103.461448,20.616084,10022.22222
Zap-Haci_Terr-004M-548_00-00-00_Capri-10348-20790,Zap,Hacienda Las Palomas,Ven,Terreno / Lote,548,4932000,-103.484589,20.790149,9000.0
Zap-Agrí_Terr-006M-247_00-00-00_CityR-10343-20614,Zap,Agrícola,Ven,Terreno / Lote,247,6170967,-103.430595,20.614667,24983.67206
Zap-Bosq_Terr-003M-165_00-00-00_ALIMA-10347-20719,Zap,Bosques Vallarta,Ven,Terreno / Lote,165,3590000,-103.478241,20.719412,21757.57576
Zap-Arco_Terr-026M-650_00-00-00_Susy2-10343-20664,Zap,Arcos de Guadalupe,Ven,Terreno / Lote,650,26000000,-103.431388,20.664544,40000.0
Zap-LosR_Terr-002M-209_00-00-00_ALCBI-10342-20753,Zap,Los Robles,Ven,Terreno / Lote,209,2900000,-103.420185,20.753673,13875.59809
Zap-Jard_Terr-031M-1314_00-00-00_iadMe-10341-20642,Zap,Jardines del Sol,Ven,Terreno / Lote,1314,31536000,-103.415852,20.642055,24000.0
Zap-Call_Terr-007M-874_00-00-00_Grupo-10347-20782,Zap,Callejón del Bosque,Ven,Terreno / Lote,874,7341600,-103.471814,20.782896,8400.0
Zap-Azal_Terr-015M-562_00-00-00_Guada-10344-20606,Zap,Azaleas,Ven,Terreno / Lote,562,15900000,-103.445363,20.60687,28291.81495
Zap-Ciud_Terr-004M-577_00-00-00_Inmob-10346-20615,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,577,4100250,-103.463879,20.61514,7106.152513
Zap-Agua_Terr-006M-1072_00-00-00_Avin-10334-20745,Zap,Agua Fría,Ven,Terreno / Lote,1072,6800000,-103.346565,20.745352,6343.283582
Zap-Loma_Terr-021M-999_00-00-00_GPINM-10340-20691,Zap,Lomas del Valle,Ven,Terreno / Lote,999,21978000,-103.406911,20.691021,22000.0
Zap-SinN_Terr-020M-775_00-00-00_TereG-10343-20714,Zap,Sin Nombre,Ven,Terreno / Lote,775,20197000,-103.43015,20.714192,26060.64516
Zap-Puer_Terr-005M-547_00-00-00_180Âº-10342-20720,Zap,Puerta de Hierro,Ven,Terreno / Lote,547,5470000,-103.420738,20.720993,10000.0
Zap-Sant_Terr-012M-1493_00-00-00_ESPAC-10349-20796,Zap,Santa Lucia,Ven,Terreno / Lote,1493,12693985,-103.499777,20.796418,8502.334226
Zap-Vill_Terr-001M-257_00-00-00_PRYAg-10347-20801,Zap,Villas de Tesistán,Ven,Terreno / Lote,257,1800000,-103.479195,20.801624,7003.891051
Zap-LosF_Terr-014M-446_00-00-00_TopGr-10341-20723,Zap,Los Frailes,Ven,Terreno / Lote,446,14727500,-103.416447,20.723263,33021.30045
Zap-Vall_Terr-002M-195_00-00-00_Desar-10343-20776,Zap,Valle Imperial,Ven,Terreno / Lote,195,2525949,-103.437654,20.776802,12953.58462
Zap-Jard_Terr-001M-132_00-00-00_Capit-10345-20768,Zap,Jardines de Nuevo México,Ven,Terreno / Lote,132,1250000,-103.452862,20.768617,9469.69697
Zap-Bosq_Terr-007M-1892_00-00-00_JPKEX-10336-20776,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,1892,7500000,-103.365028,20.77677,3964.059197
Zap-Vall_Terr-002M-182_00-00-00_PARED-10343-20776,Zap,Valle Imperial,Ven,Terreno / Lote,182,2300000,-103.439157,20.776301,12637.36264
Zap-LasF_Terr-023M-1888_00-00-00_Gaant-10342-20620,Zap,Las Fuentes,Ven,Terreno / Lote,1888,23222400,-103.423586,20.62036,12300.0
Zap-Bosq_Terr-005M-504_00-00-00_Talav-10335-20788,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,504,5549170,-103.356104,20.788635,11010.25794
Zap-LaVe_Terr-002M-509_00-00-00_AYDEG-10353-20732,Zap,La Venta del Astillero,Ven,Terreno / Lote,509,2901984,-103.539711,20.732492,5701.343811
Zap-Bosq_Terr-005M-504_00-00-00_Coldw-10335-20788,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,504,5549170,-103.355697,20.788598,11010.25794
Zap-Ayam_Terr-017M-1025_00-00-00_INVIE-10346-20671,Zap,Ayamonte,Ven,Terreno / Lote,1025,17800000,-103.463617,20.671355,17365.85366
Zap-Coli_Terr-035M-980_00-00-00_Elena-10340-20697,Zap,Colinas de San Javier,Ven,Terreno / Lote,980,35000000,-103.4035,20.697802,35714.28571
Zap-Ciud_Terr-004M-515_00-00-00_CasaL-10346-20605,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,515,4377500,-103.464587,20.605623,8500.0
Zap-Base_Terr-022M-1427_03-01-01_ALIMA-10347-20739,Zap,Base Aérea Militar No 5,Ven,Terreno / Lote,1427,22000000,-103.4749,20.73908,15416.95865
Zap-Sola_Terr-003M-151_00-00-00_ZMGIn-10346-20726,Zap,Solares,Ven,Terreno / Lote,151,3603320,-103.462093,20.726176,23863.04636
Zap-Bosq_Terr-004M-195_00-00-00_JPKEX-10347-20717,Zap,Bosques Vallarta,Ven,Terreno / Lote,195,4200000,-103.473794,20.717964,21538.46154
Zap-Ayam_Terr-017M-1025_00-00-00_BienF-10346-20671,Zap,Ayamonte,Ven,Terreno / Lote,1025,17223360,-103.463683,20.671087,16803.27805
Gdl-Chap_Terr-007M-308_00-00-00_Propi-10339-20662,Gdl,Chapalita,Ven,Terreno / Lote,308,7300000,-103.394064,20.662978,23701.2987
Zap-Ciud_Terr-019M-1100_00-00-00_Capri-10345-20674,Zap,Ciudad Granja,Ven,Terreno / Lote,1100,19800000,-103.453625,20.674031,18000.0
Zap-Doct_Terr-590K-120_00-00-00_Frizc-10347-20818,Zap,Doctores,Ven,Terreno / Lote,120,590000,-103.472697,20.818108,4916.666667
Zap-Nuev_Terr-014M-700_05-03-04_CENTU-10342-20753,Zap,Nuevo México,Ven,Terreno / Lote,700,14000000,-103.427687,20.753744,20000.0
Zap-ElCa_Terr-015M-906_00-00-00_Capit-10343-20595,Zap,El Campanario,Ven,Terreno / Lote,906,15673800,-103.439368,20.595688,17300.0
Zap-Bosq_Terr-009M-1061_00-00-00_Talav-10336-20785,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,1061,9000000,-103.364597,20.785372,8482.563619
Zap-Alcá_Terr-024M-691_00-00-00_AnaIs-10342-20695,Zap,Alcázar Oriente,Ven,Terreno / Lote,691,24165050,-103.426409,20.695193,34971.1288
Zap-Vall_Terr-016M-459_00-00-00_ZMGIn-10344-20723,Zap,Valle Real,Ven,Terreno / Lote,459,16076550,-103.445622,20.723906,35025.1634
Zap-Ciud_Terr-005M-715_00-00-00_Gaant-10346-20616,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,715,5720000,-103.463131,20.616781,8000.0
Zap-Ciud_Terr-003M-350_00-00-00_VGInv-10346-20619,Zap,Ciudad Bugambilias,Ven,Terreno / Lote,350,3325000,-103.465661,20.619175,9500.0
Zap-Ranc_Terr-025M-1571_00-00-00_Gaant-10348-20713,Zap,Rancho Contento,Ven,Terreno / Lote,1571,25000000,-103.480539,20.713549,15913.43094
Zap-Mont_Terr-001M-565_00-00-00_Dimar-10343-20901,Zap,Monticello,Ven,Terreno / Lote,565,1200000,-103.433301,20.90173,2123.893805
Zap-Ciud_Terr-017M-1000_00-00-00_VERME-10345-20679,Zap,Ciudad Granja,Ven,Terreno / Lote,1000,17900000,-103.450189,20.679158,17900.0
Zap-Base_Terr-006M-266_00-00-00_KWGRA-10345-20726,Zap,Base Aérea Militar No 5,Ven,Terreno / Lote,266,6755078,-103.457729,20.726746,25395.03008
Zap-Ayam_Terr-022M-1050_00-00-00_PRYAg-10346-20675,Zap,Ayamonte,Ven,Terreno / Lote,1050,22000000,-103.467073,20.675263,20952.38095
Zap-Arro_Terr-001M-249_00-00-00_Centu-10334-20739,Zap,Arroyo Hondo 2a Sección,Ven,Terreno / Lote,249,1817200,-103.341531,20.739026,7297.991968
Zap-Base_Terr-003M-133_00-00-00_PRYAg-10346-20727,Zap,Base Aérea Militar No 5,Ven,Terreno / Lote,133,3764880,-103.466698,20.727448,28307.36842
Zap-Vall_Terr-001M-115_00-00-00_LICDA-10343-20778,Zap,Valle Imperial,Ven,Terreno / Lote,115,1500000,-103.436025,20.778427,13043.47826
Zap-Ciud_Terr-020M-800_00-00-00_Corpo-10340-20649,Zap,Ciudad del Sol,Ven,Terreno / Lote,800,20280000,-103.404376,20.649328,25350.0
Zap-ElBa_Terr-015M-1172_00-00-00_FRAVA-10346-20698,Zap,El Bajo Hábitat 1,Ven,Terreno / Lote,1172,15822000,-103.465483,20.698688,13500.0
Zap-Vall_Terr-002M-182_00-00-00_CasaL-10343-20776,Zap,Valle Imperial,Ven,Terreno / Lote,182,2300000,-103.439415,20.77614,12637.36264
Zap-Sant_Terr-008M-1500_00-00-00_Capri-10345-20620,Zap,Santa Ana Tepetitlán,Ven,Terreno / Lote,1500,8250000,-103.456596,20.62097,5500.0
Zap-Bosq_Terr-010M-837_00-00-00_Talav-10336-20782,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,837,10500000,-103.366527,20.782254,12544.80287
Zap-Arco_Terr-009M-298_00-00-00_Corpo-10343-20663,Zap,Arcos de Guadalupe,Ven,Terreno / Lote,298,9030000,-103.435283,20.663176,30302.01342
Gdl-Coli_Terr-026M-957_00-00-00_Biene-10339-20695,Gdl,Colinas de San Javier,Ven,Terreno / Lote,957,26803000,-103.39742,20.695423,28007.31452
Zap-Bosq_Terr-003M-165_00-00-00_BLACK-10347-20718,Zap,Bosques Vallarta,Ven,Terreno / Lote,165,3480000,-103.477763,20.718832,21090.90909
Zap-LaMe_Terr-014M-477_00-00-00_ABACO-10342-20699,Zap,La Mesa de La Coronilla,Ven,Terreno / Lote,477,14590700,-103.427136,20.699628,30588.4696
Zap-Arau_Terr-008M-364_00-00-00_ABACO-10346-20733,Zap,Arauca I,Ven,Terreno / Lote,364,8554000,-103.463123,20.733597,23500.0
Zap-Vall_Terr-002M-220_00-00-00_KWGRA-10343-20787,Zap,Valle Imperial,Ven,Terreno / Lote,220,2500000,-103.432439,20.787572,11363.63636
Zap-Alcá_Terr-015M-483_00-00-00_Garan-10342-20696,Zap,Alcázar Oriente,Ven,Terreno / Lote,483,15793941,-103.426404,20.696077,32699.67081
Zap-Coto_Terr-001M-133_00-00-00_CityR-10342-20781,Zap,Coto Abie,Ven,Terreno / Lote,133,1732380,-103.42344,20.781354,13025.41353
Zap-LaMe_Terr-025M-825_00-00-00_VERME-10342-20704,Zap,La Mesa de La Coronilla,Ven,Terreno / Lote,825,25547000,-103.424393,20.704339,30966.06061
Zap-Bosq_Terr-020M-1851_00-00-00_Coldw-10335-20788,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,1851,20370680,-103.355697,20.788598,11005.22961
Zap-Arau_Terr-008M-364_00-00-00_Anafa-10346-20735,Zap,Arauca I,Ven,Terreno / Lote,364,8008000,-103.462746,20.735211,22000.0
Zap-Vall_Terr-002M-259_00-01-00_OLIVI-10343-20777,Zap,Valle Imperial,Ven,Terreno / Lote,259,2800000,-103.436208,20.777781,10810.81081
Zap-Mira_Terr-005M-220_00-00-00_TECNO-10341-20650,Zap,Mirador del Sol,Ven,Terreno / Lote,220,5999000,-103.419067,20.650437,27268.18182
Gdl-Coli_Terr-020M-806_00-00-00_Gaant-10339-20695,Gdl,Colinas de San Javier,Ven,Terreno / Lote,806,20150000,-103.398464,20.695429,25000.0
Zap-ElBa_Terr-010M-601_00-00-00_Capri-10346-20672,Zap,El Bajío,Ven,Terreno / Lote,601,10819620,-103.46164,20.67236,18002.69551
Zap-Coli_Terr-029M-1125_00-00-00_PARED-10340-20696,Zap,Colinas de San Javier,Ven,Terreno / Lote,1125,29000000,-103.403972,20.696698,25777.77778
Zap-LaMe_Terr-021M-625_00-00-00_Marga-10342-20701,Zap,La Mesa de La Coronilla,Ven,Terreno / Lote,625,21875000,-103.427723,20.701281,35000.0
Zap-ElCa_Terr-001M-137_00-00-00_Impac-10354-20736,Zap,El Campestre,Ven,Terreno / Lote,137,1420000,-103.540955,20.736942,10364.9635
Zap-Vall_Terr-002M-220_00-00-00_GRUPO-10343-20787,Zap,Valle Imperial,Ven,Terreno / Lote,220,2250000,-103.439094,20.787911,10227.27273
Zap-Puer_Terr-032M-1011_00-00-00_PATRI-10342-20717,Zap,Puerta de Hierro,Ven,Terreno / Lote,1011,32352000,-103.420127,20.717343,32000.0
Zap-Vall_Terr-002M-175_00-00-00_CityR-10343-20788,Zap,Valle Imperial,Ven,Terreno / Lote,175,2500000,-103.436512,20.788391,14285.71429
Zap-Jard_Terr-009M-478_00-00-00_Gaant-10343-20740,Zap,Jardín Real,Ven,Terreno / Lote,478,9414405,-103.439711,20.740825,19695.40795
Zap-Ayam_Terr-017M-1000_00-00-00_PRYAg-10346-20675,Zap,Ayamonte,Ven,Terreno / Lote,1000,17000000,-103.467073,20.675263,17000.0
Zap-Vall_Terr-002M-229_00-00-00_Talav-10343-20779,Zap,Valle Imperial,Ven,Terreno / Lote,229,2900000,-103.432444,20.779702,12663.75546
Zap-Pont_Terr-002M-165_00-00-00_REIIN-10341-20788,Zap,Pontevedra,Ven,Terreno / Lote,165,2100000,-103.410282,20.788355,12727.27273
Zap-Jard_Terr-003M-764_00-00-00_MAGGI-10333-20729,Zap,Jardines de Los Belenes,Ven,Terreno / Lote,764,3400000,-103.333482,20.729396,4450.26178
Zap-Loma_Terr-001M-1084_00-00-00_ALTID-10347-20826,Zap,Lomas de Tesistán,Ven,Terreno / Lote,1084,1900000,-103.472211,20.826937,1752.767528
Zap-Bosq_Terr-013M-1483_00-00-00_Talav-10336-20782,Zap,Bosques de San Isidro (Las Cañadas),Ven,Terreno / Lote,1483,13400000,-103.366527,20.782254,9035.738368
Zap-Vald_Terr-001M-096_00-00-00_iadMe-10339-20762,Zap,Valdepeñas II,Ven,Terreno / Lote,96,1526034,-103.399534,20.762552,15896.1875
Zap-Arau_Terr-010M-740_00-00-00_Casas-10346-20733,Zap,Arauca I,Ven,Terreno / Lote,740,10730000,-103.461767,20.733462,14500.0
Zap-Vall_Terr-004M-365_00-00-00_ALIMA-10343-20777,Zap,Valle Imperial,Ven,Terreno / Lote,365,4563125,-103.43723,20.777074,12501.71233
Zap-LaMo_Terr-042M-1722_14-06-00_JPKEX-10342-20731,Zap,La Mora,Ven,Terreno / Lote,1722,42500000,-103.42463,20.731111,24680.60395
Zap-Ayam_Terr-020M-1009_00-00-00_CasaL-10346-20675,Zap,Ayamonte,Ven,Terreno / Lote,1009,20180000,-103.467073,20.675263,20000.0
Zap-Mari_Terr-001M-112_00-00-00_Cultu-10344-20630,Zap,Mariano Otero,Ven,Terreno / Lote,112,1500000,-103.445392,20.630889,13392.85714
Zap-Palm_Terr-001M-092_00-00-00_Talav-10343-20597,Zap,Palmira,Ven,Terreno / Lote,92,1374613,-103.430861,20.597241,14941.44565
Zap-Azal_Terr-010M-410_00-00-00_Capit-10344-20607,Zap,Azaleas,Ven,Terreno / Lote,410,10250000,-103.447823,20.607019,25000.0
Zap-Vall_Terr-001M-160_00-00-00_GRUPO-10343-20779,Zap,Valle Imperial,Ven,Terreno / Lote,160,1995000,-103.433018,20.779802,12468.75
Zap-Prad_Terr-600K-075_00-00-00_GRECI-10345-20764,Zap,Praderas de San Antonio,Ven,Terreno / Lote,75,600000,-103.456877,20.764891,8000.0
Zap-LasL_Terr-010M-362_00-00-00_Marce-10343-20720,Zap,Las Lomas Golf Hábitat,Ven,Terreno / Lote,362,10877700,-103.437526,20.720197,30048.89503
Zap-Vall_Terr-015M-476_00-00-00_ALIMA-10342-20688,Zap,Vallarta Universidad,Ven,Terreno / Lote,476,15250000,-103.427124,20.688265,32037.81513
Zap-Palm_Terr-001M-090_00-00-00_KWGRA-10343-20597,Zap,Palmira,Ven,Terreno / Lote,90,1336500,-103.430861,20.597241,14850.0
Zap-Bosq_Terr-003M-163_00-00-00_CasaL-10347-20719,Zap,Bosques Vallarta,Ven,Terreno / Lote,163,3100000,-103.476467,20.719043,19018.40491
Zap-Bosq_Terr-004M-200_00-00-00_RUGAI-10347-20718,Zap,Bosques Vallarta,Ven,Terreno / Lote,200,4190000,-103.472886,20.718628,20950.0
Zap-Prad_Terr-785K-090_00-00-00_Anafa-10345-20767,Zap,Praderas de San Antonio,Ven,Terreno / Lote,90,785000,-103.456234,20.767365,8722.222222
