Ciudad,Colonia,operacion,tipo_propiedad,variable,valor
Zap,Las Fuentes,Ven,Cas,precio,29900000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,7500000.0
Zap,Valle Real,Ven,Cas,precio,19800000.0
Zap,Pontevedra,Ven,Cas,precio,4800000.0
Gdl,Vallarta Poniente,Ven,Cas,precio,9500000.0
Zap,Alcázar Oriente,Ven,Cas,precio,27500000.0
Gdl,Arcos Vallarta,Ven,Cas,precio,7125000.0
Zap,Puerta del Bosque,Ven,Cas,precio,32000000.0
Zap,Tabachines,Ven,Cas,precio,4570000.0
Zap,Loma Real,Ven,Cas,precio,36900000.0
Zap,Vistas del Valle 1,Ven,Cas,precio,7850000.0
Zap,Ayamonte,Ven,Cas,precio,59000000.0
Zap,Base Aérea Militar No 5,Ven,Cas,precio,7590000.0
Zap,Parque Arrayanes,Ven,Cas,precio,3550000.0
Zap,El Bosque,Ven,Cas,precio,2280000.0
Gdl,Colon,Ven,Cas,precio,4100000.0
Zap,Arauca II,Ven,Cas,precio,20300000.0
Zap,Santillana,Ven,Cas,precio,9810999.0
Zap,Valle Imperial,Ven,Cas,precio,8500000.0
Gdl,Jardines del Bosque,Ven,Cas,precio,7495000.0
Zap,Valle Real,Ven,Cas,precio,24800000.0
Zap,Ayamonte,Ven,Cas,precio,40500000.0
Zap,Valle Real,Ven,Cas,precio,14900000.0
Gdl,Ladrón de Guevara,Ven,Cas,precio,11950000.0
Zap,Solares,Ven,Cas,precio,11950999.0
Zap,Olivos Residencial,Ven,Cas,precio,8990000.0
Zap,Valle Imperial,Ven,Cas,precio,5600000.0
Zap,El Centinela,Ven,Cas,precio,7490000.0
Zap,San Wenceslao,Ven,Cas,precio,39950000.0
Zap,Jardines de Las Fuentes,Ven,Cas,precio,2350000.0
Gdl,Ladrón de Guevara,Ven,Cas,precio,18185000.0
Zap,Valle Imperial,Ven,Cas,precio,4950000.0
Zap,Valle Real,Ven,Cas,precio,17855999.0
Zap,El Fortín,Ven,Cas,precio,3900000.0
Zap,Jardines del Sol,Ven,Cas,precio,6500000.0
Zap,Arauca I,Ven,Cas,precio,23290999.0
Gdl,Providencia 4a Sección,Ven,Cas,precio,6590000.0
Zap,Lagos del Country,Ven,Cas,precio,7100000.0
Zap,Francisco Sarabia,Ven,Cas,precio,3750000.0
Zap,Puerta de Plata,Ven,Cas,precio,39000000.0
Zap,La Mojonera,Ven,Cas,precio,9500000.0
Zap,Constitución,Ven,Cas,precio,1420000.0
Gdl,Centro,Ven,Cas,precio,6650000.0
Gdl,Bosques del Boulevard,Ven,Cas,precio,2800000.0
Desconocido,Desconocida,Ven,Cas,precio,11800999.0
Zap,Valle Imperial,Ven,Cas,precio,5900000.0
Gdl,Colinas de San Javier,Ven,Cas,precio,44000000.0
Zap,Coto Abie,Ven,Cas,precio,4690000.0
Gdl,Circunvalación Oblatos,Ven,Cas,precio,7890000.0
Zap,Lomas de Zapopan,Ven,Cas,precio,4500000.0
Zap,Jardines Universidad,Ven,Cas,precio,8900000.0
Zap,Lomas de Zapopan,Ven,Cas,precio,5900000.0
Zap,Valle Imperial,Ven,Cas,precio,9101999.0
Zap,Real de Valdepeñas,Ven,Cas,precio,7300000.0
Gdl,Victoria,Ven,Cas,precio,9900000.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,precio,32000000.0
Zap,Bosques Vallarta,Ven,Cas,precio,9924999.0
Gdl,Alcalde Barranquitas,Ven,Cas,precio,6990000.0
Zap,Valle Imperial,Ven,Cas,precio,8500000.0
Zap,La Calma,Ven,Cas,precio,430000.0
Gdl,Jardines del Bosque,Ven,Cas,precio,8800000.0
Zap,Ciudad del Sol,Ven,Cas,precio,16500000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,7850000.0
Zap,Virreyes,Ven,Cas,precio,24000000.0
Gdl,Villaseñor (Santa Teresita),Ven,Cas,precio,3613000.0
Gdl,Jardines de La Paz,Ven,Cas,precio,3600000.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,precio,2600000.0
Gdl,Jardines del Bosque,Ven,Cas,precio,9850000.0
Gdl,Belisario Domínguez,Ven,Cas,precio,2200000.0
Zap,Jardín Real,Ven,Cas,precio,16000000.0
Zap,Pinar de La Venta,Ven,Cas,precio,19800000.0
Zap,Seattle,Ven,Cas,precio,14440000.0
Gdl,San Rafael,Ven,Cas,precio,3330000.0
Gdl,Moderna,Ven,Cas,precio,5350000.0
Desconocido,Desconocida,Ven,Cas,precio,11819999.0
Gdl,Independencia,Ven,Cas,precio,7480000.0
Zap,Fontee,Ven,Cas,precio,9800000.0
Zap,Los Pinos,Ven,Cas,precio,7843000.0
Gdl,Independencia Oriente,Ven,Cas,precio,5500000.0
Zap,Puerta del Llano,Ven,Cas,precio,1870000.0
Zap,Victoria,Ven,Cas,precio,16500000.0
Gdl,Ferrocarril,Ven,Cas,precio,2270000.0
Zap,Palma Real,Ven,Cas,precio,15800000.0
Zap,Las Fuentes,Ven,Cas,precio,14000000.0
Zap,Argenta Parque Residencial,Ven,Cas,precio,7045000.0
Gdl,Beatriz Hernández,Ven,Cas,precio,2890000.0
Zap,Real de Valdepeñas,Ven,Cas,precio,3800000.0
Zap,Los Robles,Ven,Cas,precio,4740000.0
Zap,Pinar de La Venta,Ven,Cas,precio,12500000.0
Zap,Valle Imperial,Ven,Cas,precio,6000000.0
Zap,Jardines del Valle,Ven,Cas,precio,9000000.0
Gdl,Vallarta Norte,Ven,Cas,precio,14000000.0
Zap,Villa Verona,Ven,Cas,precio,37000000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,8900000.0
Gdl,Tetlán II,Ven,Cas,precio,1350000.0
Gdl,Del Bosque,Ven,Cas,precio,12000000.0
Gdl,Independencia Oriente,Ven,Cas,precio,4200000.0
Zap,Valle Imperial,Ven,Cas,precio,4600000.0
Zap,Real del Bosque,Ven,Cas,precio,25500000.0
Gdl,Sutaj,Ven,Cas,precio,5390000.0
Zap,Lomas de La Primavera,Ven,Cas,precio,2290000.0
Zap,Valeira,Ven,Cas,precio,7550000.0
Gdl,Providencia 4a Sección,Ven,Cas,precio,8950000.0
Zap,Atlas Colomos,Ven,Cas,precio,26980000.0
Gdl,Insurgentes,Ven,Cas,precio,2670000.0
Zap,Santa Ana Tepetitlán,Ven,Cas,precio,1990000.0
Zap,El Vigía,Ven,Cas,precio,1900000.0
Zap,Coto Altaterra,Ven,Cas,precio,4680000.0
Zap,Arauca I,Ven,Cas,precio,15990000.0
Zap,Villa Universitaria,Ven,Cas,precio,39500000.0
Gdl,Insurgentes,Ven,Cas,precio,3800000.0
Zap,Jardines de Guadalupe,Ven,Cas,precio,6400000.0
Gdl,Colon Industrial,Ven,Cas,precio,4490000.0
Gdl,Santa María,Ven,Cas,precio,2850000.0
Zap,Valle Real,Ven,Cas,precio,19180999.0
Zap,Altamira,Ven,Cas,precio,10000000.0
Zap,Valle Imperial,Ven,Cas,precio,4080000.0
Zap,Parque de Las Azaleas,Ven,Cas,precio,2350000.0
Zap,Santa Isabel,Ven,Cas,precio,25790000.0
Gdl,Moderna,Ven,Cas,precio,7990000.0
Zap,Ayamonte,Ven,Cas,precio,70000000.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,precio,4462600.0
Gdl,Olimpica,Ven,Cas,precio,3400000.0
Zap,Pinar de La Venta,Ven,Cas,precio,18000000.0
Zap,Valle Imperial,Ven,Cas,precio,4750000.0
Zap,Sin Nombre,Ven,Cas,precio,39990000.0
Gdl,Oblatos,Ven,Cas,precio,3300000.0
Zap,Puerta del Tule,Ven,Cas,precio,10500000.0
Zap,Villa Verona,Ven,Cas,precio,16750000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,8900000.0
Zap,Camino Real,Ven,Cas,precio,11900000.0
Desconocido,Desconocida,Ven,Cas,precio,7300000.0
Zap,Valle Imperial,Ven,Cas,precio,3870000.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,precio,16000000.0
Zap,Base Aérea Militar No 5,Ven,Cas,precio,7600000.0
Zap,Parques del Centinela,Ven,Cas,precio,6388000.0
Zap,Ayamonte,Ven,Cas,precio,41200999.0
Zap,La Cima,Ven,Cas,precio,6950000.0
Zap,Eucalipto Vallarta,Ven,Cas,precio,7830000.0
Zap,El Colli Urbano,Ven,Cas,precio,3690000.0
Gdl,Chapalita,Ven,Cas,precio,8990000.0
Zap,Jardines del Auditorio,Ven,Cas,precio,15250000.0
Gdl,Chapalita,Ven,Cas,precio,31500000.0
Zap,Valle de Los Sauces,Ven,Cas,precio,3650000.0
Gdl,Vallarta Norte,Ven,Cas,precio,19000000.0
Desconocido,Desconocida,Ven,Cas,precio,16990000.0
Zap,Reserva Real,Ven,Cas,precio,27900000.0
Desconocido,Desconocida,Ven,Cas,precio,12900000.0
Zap,Loma Bonita,Ven,Cas,precio,7750000.0
Zap,Real Vallarta,Ven,Cas,precio,11990000.0
Zap,Ciudad de Los Niños,Ven,Cas,precio,13850000.0
Zap,Revolución,Ven,Cas,precio,3500000.0
Desconocido,Desconocida,Ven,Cas,precio,9530000.0
Zap,Jardines del Sol,Ven,Cas,precio,7000000.0
Zap,Coto Galarza,Ven,Cas,precio,3900000.0
Zap,Hogares de Nuevo México,Ven,Cas,precio,12500000.0
Gdl,Villaseñor (Santa Teresita),Ven,Cas,precio,3690000.0
Zap,El Calabozo,Ven,Cas,precio,4290000.0
Zap,Valle Imperial,Ven,Cas,precio,6500000.0
Desconocido,Desconocida,Ven,Cas,precio,4500000.0
Gdl,Bosques de La Victoria,Ven,Cas,precio,720000.0
Zap,Jardín Real,Ven,Cas,precio,9980000.0
Zap,Bosques Vallarta,Ven,Cas,precio,6600000.0
Zap,Loma Bonita Ejidal,Ven,Cas,precio,3900000.0
Zap,Bosques Vallarta,Ven,Cas,precio,6750000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,10500000.0
Zap,Ayamonte,Ven,Cas,precio,54800000.0
Gdl,El Bethel,Ven,Cas,precio,2150000.0
Zap,La Loma,Ven,Cas,precio,5350000.0
Zap,Bosques Vallarta,Ven,Cas,precio,7100000.0
Gdl,Obrera,Ven,Cas,precio,10500000.0
Zap,Jardines del Auditorio,Ven,Cas,precio,2200000.0
Zap,Jardines del Valle,Ven,Cas,precio,1295000.0
Zap,Valle Imperial,Ven,Cas,precio,7350000.0
Zap,Loma Real,Ven,Cas,precio,35200000.0
Zap,Lomas del Seminario,Ven,Cas,precio,19500000.0
Zap,Vallarta Universidad,Ven,Cas,precio,8990000.0
Zap,Ayamonte,Ven,Cas,precio,38000000.0
Zap,Santa Ana Tepetitlán,Ven,Cas,precio,2750000.0
Zap,Cordilleras,Ven,Cas,precio,11850000.0
Desconocido,Desconocida,Ven,Cas,precio,9250000.0
Zap,Arauca I,Ven,Cas,precio,20900000.0
Gdl,Heliodoro Hernández Loza,Ven,Cas,precio,2990000.0
Zap,Bosques Vallarta,Ven,Cas,precio,7500000.0
Zap,Puerta de Hierro,Ven,Cas,precio,60000000.0
Zap,Chapalita Oriente,Ven,Cas,precio,9700000.0
Zap,Chapalita de Occidente,Ven,Cas,precio,12500000.0
Zap,Sin Nombre,Ven,Cas,precio,2170000.0
Zap,Paseos Universidad,Ven,Cas,precio,5149000.0
Zap,Unidad Cadete Fco. Márquez,Ven,Cas,precio,6500000.0
Zap,Arauca II,Ven,Cas,precio,20500000.0
Zap,La Venta del Astillero,Ven,Cas,precio,9300000.0
Zap,Lomas del Valle,Ven,Cas,precio,46900000.0
Gdl,Jardines del Bosque,Ven,Cas,precio,10300000.0
Zap,Zenith,Ven,Cas,precio,4350000.0
Zap,Bosques del Centinela,Ven,Cas,precio,4767000.0
Zap,Campo Real,Ven,Cas,precio,2890000.0
Zap,El Fortín,Ven,Cas,precio,4450000.0
Zap,Las Águilas,Ven,Cas,precio,5200000.0
Zap,El Colli Urbano,Ven,Cas,precio,8200000.0
Gdl,Victoria,Ven,Cas,precio,16500000.0
Zap,Chapalita de Occidente,Ven,Cas,precio,8950000.0
Gdl,1 de Mayo,Ven,Cas,precio,1724904.0
Zap,Valle Real,Ven,Cas,precio,19315999.0
Zap,Canteras del Centinela,Ven,Cas,precio,10950000.0
Gdl,Santa Elena Estadio,Ven,Cas,precio,2600000.0
Zap,Villa Universitaria,Ven,Cas,precio,13500000.0
Zap,Valle Imperial,Ven,Cas,precio,4595000.0
Gdl,Lomas del Paraíso III,Ven,Cas,precio,3300000.0
Desconocido,Desconocida,Ven,Cas,precio,7100000.0
Gdl,Jardines del Bosque,Ven,Cas,precio,10600000.0
Zap,Santa Rita,Ven,Cas,precio,24990000.0
Gdl,Jardines de La Paz,Ven,Cas,precio,3490000.0
Gdl,Lomas de Independencia,Ven,Cas,precio,8500000.0
Gdl,Lomas de Guevara,Ven,Cas,precio,27000000.0
Zap,Loma Bonita,Ven,Cas,precio,6800000.0
Gdl,Lomas del Paraíso I,Ven,Cas,precio,2500000.0
Zap,Arauca I,Ven,Cas,precio,20640999.0
Gdl,Lomas de Guevara,Ven,Cas,precio,27000000.0
Zap,Sin Nombre,Ven,Cas,precio,12880999.0
Desconocido,Desconocida,Ven,Cas,precio,2300000.0
Zap,Puerta de Hierro,Ven,Cas,precio,65000000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,12995000.0
Zap,Coto F2 Sur Sivec,Ven,Cas,precio,4233537.0
Zap,Guadalupe Jardín,Ven,Cas,precio,7900000.0
Zap,Colinas del Rey,Ven,Cas,precio,5370000.0
Zap,Los Ángeles,Ven,Cas,precio,3500000.0
Zap,Jardines de San Ignacio,Ven,Cas,precio,14970000.0
Zap,Viveros del Valle,Ven,Cas,precio,4070000.0
Zap,Vistas del Valle 1,Ven,Cas,precio,7650000.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,precio,16900000.0
Zap,Prados Vallarta,Ven,Cas,precio,8290000.0
Zap,Virreyes,Ven,Cas,precio,9990000.0
Zap,Valle Imperial,Ven,Cas,precio,6995000.0
Zap,Base Aérea Militar No 5,Ven,Cas,precio,18590999.0
Zap,Juan Manuel Vallarta,Ven,Cas,precio,12900000.0
Zap,Puerta de Hierro,Ven,Cas,precio,34900000.0
Zap,Ecológica El Seattle,Ven,Cas,precio,49000000.0
Zap,Parques de Zapopan,Ven,Cas,precio,3890000.0
Zap,La Estancia,Ven,Cas,precio,7900000.0
Zap,Soare II Coto2,Ven,Cas,precio,9099000.0
Zap,La Tuzanía,Ven,Cas,precio,1900000.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,precio,40000000.0
Gdl,Monumental,Ven,Cas,precio,4000000.0
Zap,Valle Imperial,Ven,Cas,precio,5230000.0
Zap,Victoria,Ven,Cas,precio,6650000.0
Gdl,Vallarta,Ven,Cas,precio,8500000.0
Zap,Valle Real,Ven,Cas,precio,23450000.0
Zap,Ciudad del Sol,Ven,Cas,precio,21000000.0
Zap,Solares,Ven,Cas,precio,11996999.0
Desconocido,Desconocida,Ven,Cas,precio,3100000.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,precio,12500000.0
Zap,Valeira,Ven,Cas,precio,9900000.0
Gdl,Jardines de La Cruz,Ven,Cas,precio,4500000.0
Gdl,Ladrón de Guevara,Ven,Cas,precio,7400000.0
Zap,Valle Imperial,Ven,Cas,precio,8400000.0
Gdl,Vallarta,Ven,Cas,precio,17500000.0
Zap,Haciendas de Nuevo México,Ven,Cas,precio,4899000.0
Gdl,Jardines del Country,Ven,Cas,precio,8650000.0
Zap,Valle Imperial,Ven,Cas,precio,6300000.0
Gdl,San Andrés,Ven,Cas,precio,3100000.0
Zap,Mirador de San Isidro,Ven,Cas,precio,4515000.0
Zap,Luna Bosque Residencial,Ven,Cas,precio,3500000.0
Zap,Ciudad del Sol,Ven,Cas,precio,12000000.0
Zap,Alcázar Poniente,Ven,Cas,precio,23313999.0
Zap,Ciudad del Sol,Ven,Cas,precio,30000000.0
Zap,Solares,Ven,Cas,precio,8700000.0
Zap,Jardines Vallarta,Ven,Cas,precio,39400000.0
Gdl,Americana,Ven,Cas,precio,10900000.0
Zap,Del Iris,Ven,Cas,precio,6500000.0
Zap,Valle Imperial,Ven,Cas,precio,5600000.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,precio,15521999.0
Gdl,La Paz,Ven,Cas,precio,5100000.0
Gdl,Obrera,Ven,Cas,precio,28000000.0
Zap,Solares,Ven,Cas,precio,12700000.0
Gdl,San Antonio,Ven,Cas,precio,2690000.0
Zap,Jardines Vallarta,Ven,Cas,precio,11500000.0
Zap,Coto Abie,Ven,Cas,precio,3429060.0
Zap,Ciudad del Sol,Ven,Cas,precio,2650000.0
Zap,Valle Real,Ven,Cas,precio,37500000.0
Gdl,San Juan de Dios,Ven,Cas,precio,3500000.0
Zap,Valle Real,Ven,Cas,precio,34000000.0
Zap,Pinar de La Calma,Ven,Cas,precio,2900000.0
Zap,Coto F2 Sur Sivec,Ven,Cas,precio,4190000.0
Zap,Olivos Residencial,Ven,Cas,precio,17550000.0
Zap,Virreyes,Ven,Cas,precio,17500999.0
Zap,Bosques Vallarta,Ven,Cas,precio,11249999.0
Zap,Jardines de Guadalupe,Ven,Cas,precio,15500000.0
Zap,La Estancia,Ven,Cas,precio,7300000.0
Zap,Bosques Vallarta,Ven,Cas,precio,7850000.0
Zap,Ecológica El Seattle,Ven,Cas,precio,38000000.0
Zap,Loma Bonita Sur,Ven,Cas,precio,5990000.0
Zap,Puerta de Hierro,Ven,Cas,precio,16000000.0
Zap,Madeiras,Ven,Cas,precio,4350000.0
Zap,El Bajío,Ven,Cas,precio,32500999.0
Zap,Soare Acantia I,Ven,Cas,precio,7490000.0
Zap,Bosque de Los Lagos,Ven,Cas,precio,42990000.0
Desconocido,Desconocida,Ven,Cas,precio,11490000.0
Zap,Valle Real,Ven,Cas,precio,34500000.0
Zap,Lomas del Valle,Ven,Cas,precio,50000000.0
Desconocido,Desconocida,Ven,Cas,precio,8500000.0
Gdl,Ladrón de Guevara,Ven,Cas,precio,17999999.0
Zap,Valle Real,Ven,Cas,precio,26500000.0
Zap,Puerta Aqua,Ven,Cas,precio,27895000.0
Zap,Conjunto Patria,Ven,Cas,precio,17000000.0
Zap,Puerta de Hierro,Ven,Cas,precio,25000000.0
Gdl,Verde Valle,Ven,Cas,precio,11900000.0
Zap,Arauca I,Ven,Cas,precio,21450000.0
Zap,El Bajío,Ven,Cas,precio,55000000.0
Zap,Chapalita Sur,Ven,Cas,precio,13490000.0
Zap,Puerta de Hierro,Ven,Cas,precio,32120999.0
Zap,Prados Tepeyac,Ven,Cas,precio,11950000.0
Zap,Valle Real,Ven,Cas,precio,18400999.0
Gdl,Santa Elena Estadio,Ven,Cas,precio,4290000.0
Zap,Valle Esmeralda,Ven,Cas,precio,7600000.0
Gdl,Del Bosque,Ven,Cas,precio,8500000.0
Zap,Pinar de La Calma,Ven,Cas,precio,3500000.0
Zap,Atemajac del Valle,Ven,Cas,precio,2500000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,9750000.0
Zap,Valle Imperial,Ven,Cas,precio,6850000.0
Zap,Parques del Centinela,Ven,Cas,precio,2900000.0
Gdl,Aaron Joaquín,Ven,Cas,precio,2500000.0
Zap,Coto Vitana,Ven,Cas,precio,5450000.0
Gdl,Monumental,Ven,Cas,precio,5800000.0
Zap,Las Águilas,Ven,Cas,precio,4950000.0
Gdl,Victoria,Ven,Cas,precio,13000000.0
Gdl,Balcones de Oblatos,Ven,Cas,precio,5100000.0
Zap,Bosques Vallarta,Ven,Cas,precio,9700000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,9500000.0
Zap,Ayamonte,Ven,Cas,precio,60000000.0
Zap,Atemajac del Valle,Ven,Cas,precio,4450000.0
Zap,Alicante,Ven,Cas,precio,4800000.0
Zap,Valeira,Ven,Cas,precio,9300000.0
Desconocido,Desconocida,Ven,Cas,precio,27145999.0
Zap,Colinas de Tesistán,Ven,Cas,precio,24500000.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,precio,14750000.0
Gdl,Americana,Ven,Cas,precio,5700000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,9800000.0
Zap,Colinas de Las Águilas,Ven,Cas,precio,4500000.0
Zap,Colinas del Rio,Ven,Cas,precio,4300000.0
Zap,Bosques Vallarta,Ven,Cas,precio,6300000.0
Zap,Victoria,Ven,Cas,precio,8800000.0
Zap,Viveros del Valle,Ven,Cas,precio,3550000.0
Zap,Victoria,Ven,Cas,precio,11950000.0
Zap,Maple Coto 1,Ven,Cas,precio,6900000.0
Zap,Victoria,Ven,Cas,precio,14890000.0
Gdl,Providencia 4a Sección,Ven,Cas,precio,8690000.0
Zap,De La Azalea,Ven,Cas,precio,3300000.0
Zap,Bosques Vallarta,Ven,Cas,precio,6790000.0
Zap,Canteras del Centinela,Ven,Cas,precio,3890000.0
Zap,Centro,Ven,Cas,precio,3690000.0
Zap,Santa Ana Tepetitlán,Ven,Cas,precio,3460000.0
Zap,La Joya,Ven,Cas,precio,4950000.0
Zap,Valle Real,Ven,Cas,precio,24900000.0
Zap,Solares,Ven,Cas,precio,10392999.0
Zap,Atemajac del Valle,Ven,Cas,precio,7100000.0
Zap,Lomas de Guadalupe,Ven,Cas,precio,7990000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,12500000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,16400000.0
Zap,Parques de Tesistán,Ven,Cas,precio,1800000.0
Zap,Mirador de San Isidro,Ven,Cas,precio,4767000.0
Gdl,Santa Rita,Ven,Cas,precio,13140000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,20000000.0
Zap,Mariano Otero,Ven,Cas,precio,3995000.0
Zap,San Bernardo,Ven,Cas,precio,31850000.0
Zap,Soare Acantia I,Ven,Cas,precio,6650000.0
Zap,Chapalita de Occidente,Ven,Cas,precio,16500000.0
Zap,Girasoles Elite,Ven,Cas,precio,3787000.0
Zap,Bosques del Centinela,Ven,Cas,precio,4200000.0
Zap,Guadalajara (Technology Park),Ven,Cas,precio,3900000.0
Zap,Ampliación Santa Lucia,Ven,Cas,precio,2800000.0
Zap,Los Almendros,Ven,Cas,precio,6649000.0
Gdl,San Andrés,Ven,Cas,precio,2790000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,6500000.0
Zap,Virreyes,Ven,Cas,precio,8990000.0
Gdl,Ladrón de Guevara,Ven,Cas,precio,24000000.0
Zap,Alcázar Poniente,Ven,Cas,precio,25913999.0
Zap,Puerta Las Lomas,Ven,Cas,precio,36000000.0
Zap,Jardines Universidad,Ven,Cas,precio,10990000.0
Zap,Esencia,Ven,Cas,precio,7875000.0
Zap,Industrial Zapopan Norte,Ven,Cas,precio,3749000.0
Zap,Ciudad Granja,Ven,Cas,precio,4400000.0
Gdl,Del Sur,Ven,Cas,precio,3290000.0
Zap,Jardines de La Patria,Ven,Cas,precio,8500000.0
Zap,Jardines de Nuevo México,Ven,Cas,precio,3199000.0
Gdl,Ladrón de Guevara,Ven,Cas,precio,10765000.0
Zap,Valle Imperial,Ven,Cas,precio,11690000.0
Zap,Jardines del Vergel,Ven,Cas,precio,5600000.0
Zap,Arcos de Guadalupe,Ven,Cas,precio,12998000.0
Zap,Colinas de San Javier,Ven,Cas,precio,32000000.0
Zap,Coto Alva 1,Ven,Cas,precio,2750000.0
Zap,El Capullo,Ven,Cas,precio,9490000.0
Zap,Valle Real,Ven,Cas,precio,22000000.0
Zap,Virreyes,Ven,Cas,precio,14900000.0
Gdl,Lomas del Gallo,Ven,Cas,precio,2865000.0
Zap,Jardines del Valle,Ven,Cas,precio,39500000.0
Zap,Valle Real,Ven,Cas,precio,27400999.0
Zap,Jacarandas,Ven,Cas,precio,22500000.0
Zap,La Joya,Ven,Cas,precio,9800000.0
Zap,El Centinela,Ven,Cas,precio,6950000.0
Zap,Mítica Residencial,Ven,Cas,precio,13950000.0
Zap,Jardines de Nuevo México,Ven,Cas,precio,2500000.0
Zap,Agrícola,Ven,Cas,precio,45000000.0
Zap,Lagos del Country,Ven,Cas,precio,21000000.0
Zap,Jardines Universidad,Ven,Cas,precio,11475000.0
Zap,Chapalita Oriente,Ven,Cas,precio,1500000.0
Zap,La Moraleja,Ven,Cas,precio,3495000.0
Zap,Amaranto,Ven,Cas,precio,1817940.0
Zap,Los Robles,Ven,Cas,precio,4399000.0
Zap,Valle de San Isidro,Ven,Cas,precio,3290000.0
Zap,La Cima,Ven,Cas,precio,7950000.0
Gdl,Santa Elena Alcalde,Ven,Cas,precio,6500000.0
Zap,Rda. del Auditorio,Ven,Cas,precio,2600000.0
Zap,Valle Imperial,Ven,Cas,precio,5650000.0
Gdl,Jardines del Bosque,Ven,Cas,precio,7534073.0
Zap,Madeiras,Ven,Cas,precio,3300000.0
Zap,Puerta de Hierro,Ven,Cas,precio,22000000.0
Zap,Prados Vallarta,Ven,Cas,precio,17775999.0
Zap,Loma Real,Ven,Cas,precio,19950000.0
Gdl,Real,Ven,Cas,precio,6100000.0
Gdl,Independencia,Ven,Cas,precio,7900000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,7900000.0
Zap,Prados Vallarta,Ven,Cas,precio,8500000.0
Zap,Loma Bonita Ejidal,Ven,Cas,precio,2200000.0
Zap,Coto Abie,Ven,Cas,precio,4690000.0
Zap,La Venta del Astillero,Ven,Cas,precio,2280000.0
Gdl,Villaseñor (Santa Teresita),Ven,Cas,precio,4650000.0
Zap,Valle Imperial,Ven,Cas,precio,4550000.0
Desconocido,Desconocida,Ven,Cas,precio,9500000.0
Zap,Jardines de San Ignacio,Ven,Cas,precio,10890000.0
Zap,Ciudad Granja,Ven,Cas,precio,5900000.0
Zap,Paseos del Sol,Ven,Cas,precio,2850000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,20000000.0
Desconocido,Desconocida,Ven,Cas,precio,7490000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,17000000.0
Zap,Los Almendros,Ven,Cas,precio,6549000.0
Zap,Base Aérea Militar No 5,Ven,Cas,precio,8300000.0
Gdl,Ladrón de Guevara,Ven,Cas,precio,6900000.0
Zap,Soare II Coto2,Ven,Cas,precio,8060000.0
Zap,Villas Belenes,Ven,Cas,precio,3100000.0
Zap,Puerta de Hierro,Ven,Cas,precio,19490000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,6000000.0
Zap,Olivos Residencial,Ven,Cas,precio,17300000.0
Zap,Las Arboledas,Ven,Cas,precio,5500000.0
Zap,Solares Antara,Ven,Cas,precio,9300000.0
Gdl,Olimpica,Ven,Cas,precio,3100000.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,precio,12800000.0
Gdl,Jardines de Los Arcos,Ven,Cas,precio,16000000.0
Zap,Bosques Vallarta,Ven,Cas,precio,6750000.0
Gdl,San Juan de Dios,Ven,Cas,precio,4280000.0
Gdl,Monumental,Ven,Cas,precio,6350000.0
Gdl,Ladrón de Guevara,Ven,Cas,precio,11700000.0
Gdl,Parques del Nilo 2a Sección,Ven,Cas,precio,480712.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,8200000.0
Zap,Loma Real,Ven,Cas,precio,22150000.0
Gdl,Jardines del Bosque,Ven,Cas,precio,18520000.0
Zap,Ciudad Bugambilias,Ven,Cas,precio,12500000.0
Zap,Prados Tepeyac,Ven,Cas,precio,13990000.0
Gdl,Colinas de San Javier,Ven,Cas,precio,34000000.0
Zap,La Tuzanía,Ven,Cas,precio,1900000.0
Gdl,Vallarta,Ven,Cas,precio,5990000.0
Gdl,La Cruz,Ven,Cas,precio,2960000.0
Zap,Villa Verona,Ven,Cas,precio,25100000.0
Zap,Viveros del Valle,Ven,Cas,precio,4270000.0
