id,PaginaWeb,Ciudad,Fecha_Scrap,tipo_propiedad,area_m2,precio,mantenimiento,Colonia,balcon,terraza,roof_garden,jardin,patio,bodega,sotano,despensa,closet,estudio,vestidor,cuarto_tv,biblioteca,bar,desayunador,cuarto_servicio,cuarto_lavado,doble_altura,loft,penthouse,duplex,alberca,jacuzzi,sauna,vapor,gimnasio,spa,home_theater,cava,cancha_tenis,cancha_squash,cancha_padel,cancha_futbol,cancha_basquet,area_juegos,ping_pong,billar,jardin_privado,asador,area_parrillas,fogata,kiosco,seguridad,caseta,portero,circuito_cerrado,alarma,intercomunicador,elevador,montacargas,escaleras_electricas,aire_acondicionado,calefaccion,chimenea,ventilacion,cocina_integral,linea_blanca,lavavajillas,horno,microondas,refrigerador,estufa,campana,internet,cable,telefono,gas_natural,cisterna,planta_emergencia,ups,salon_eventos,salon_usos_multiples,salon_fiestas,co_working,business_center,sala_juntas,auditorio,vista_panoramica,frente_al_mar,pet_friendly,acceso_discapacitados,smart_home,paneles_solares,amueblado,semi_amueblado,sin_muebles,obra_nueva,remodelado,obra_gris,a_estrenar,esquina,planta_baja,ultimo_piso,frente,servicio_limpieza,administracion,conserje,operacion,PxM2
Gdl-Vall_Dep-024K-117_02-02-02_Artur-10339-20674,Inm24,Gdl,01/09/2025,Dep,117.0,24000.0,0,Vallarta Norte,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,205.12820512820514
Gdl-Coun_Dep-019K-041_01-01-01_Verti-10337-20697,Inm24,Gdl,01/09/2025,Dep,41.0,19000.0,0,Country Club,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,463.4146341463415
Gdl-Prad_Dep-050K-210_03-04-02_Tiame-10338-20687,Inm24,Gdl,01/09/2025,Dep,210.0,50000.0,0,Prados Providencia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,238.0952380952381
Gdl-Ladr_Dep-021K-084_02-02-02_GMBAs-10337-20684,Inm24,Gdl,01/09/2025,Dep,84.0,21000.0,0,Ladrón de Guevara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,250.0
Gdl-Vall_Dep-029K-086_02-02-02_Tresg-10339-20678,Inm24,Gdl,01/09/2025,Dep,86.0,29700.0,0,Vallarta Norte,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,345.3488372093023
Gdl-Coun_Dep-027K-095_01-01-02_Verti-10337-20697,Inm24,Gdl,01/09/2025,Dep,95.0,27000.0,0,Country Club,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,284.2105263157895
Gdl-Vall_Dep-040K-135_02-02-03_ROAIn-10340-20677,Inm24,Gdl,01/09/2025,Dep,135.0,40000.0,0,Vallarta San Jorge,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,296.2962962962963
Gdl-Ladr_Dep-029K-090_02-02-01_Hunte-10337-20678,Inm24,Gdl,01/09/2025,Dep,90.0,29000.0,0,Ladrón de Guevara,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,322.22222222222223
Gdl-Colo_Dep-075K-172_03-03-04_Ditta-10338-20708,Inm24,Gdl,01/09/2025,Dep,172.0,75000.0,0,Colomos Providencia,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,436.04651162790697
Gdl-Prov_Dep-032K-085_02-02-01_Fiabl-10337-20701,Inm24,Gdl,01/09/2025,Dep,85.0,32000.0,0,Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,376.47058823529414
Gdl-Chap_Dep-017K-067_01-01-01_Grupo-10339-20657,Inm24,Gdl,01/09/2025,Dep,67.0,17500.0,0,Chapalita,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,261.1940298507463
Gdl-Prad_Dep-036K-090_02-02-01_VECOR-10338-20688,Inm24,Gdl,01/09/2025,Dep,90.0,36200.0,0,Prados Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,402.22222222222223
Gdl-Prad_Dep-036K-137_02-02-02_Inmob-10339-20691,Inm24,Gdl,01/09/2025,Dep,137.0,36500.0,0,Prados Providencia,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,266.42335766423355
Gdl-Prad_Dep-029K-092_02-02-02_GRUPO-10339-20688,Inm24,Gdl,01/09/2025,Dep,92.0,29000.0,0,Prados Providencia,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,315.2173913043478
Gdl-Vall_Dep-075K-303_04-04-02_FINCA-10340-20677,Inm24,Gdl,01/09/2025,Dep,303.0,75000.0,0,Vallarta San Jorge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,247.52475247524754
Gdl-Prov_Dep-014K-036_01-01-00_VECOR-10337-20698,Inm24,Gdl,01/09/2025,Dep,36.0,14813.0,0,Providencia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,411.47222222222223
Gdl-Mode_Dep-019K-043_01-01-01_FINCA-10337-20666,Inm24,Gdl,01/09/2025,Dep,43.0,19000.0,0,Moderna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,441.86046511627904
Gdl-Prad_Dep-015K-050_01-01-00_ReMax-10338-20688,Inm24,Gdl,01/09/2025,Dep,50.0,15000.0,0,Prados Providencia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,300.0
Gdl-Arco_Dep-026K-095_02-02-02_ARREN-10338-20676,Inm24,Gdl,01/09/2025,Dep,95.0,26000.0,0,Arcos Vallarta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,273.6842105263158
Gdl-Ladr_Dep-016K-060_01-01-00_OCTOS-10336-20677,Inm24,Gdl,01/09/2025,Dep,60.0,16500.0,0,Ladrón de Guevara,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,275.0
Gdl-Vill_Dep-020K-072_02-02-02_IGPIN-10336-20693,Inm24,Gdl,01/09/2025,Dep,72.0,20000.0,0,Villaseñor (Santa Teresita),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,277.77777777777777
Gdl-Zona_Dep-010K-030_01-01-00_Victo-10335-20674,Inm24,Gdl,01/09/2025,Dep,30.0,10700.0,0,Zona Centro,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,356.6666666666667
Gdl-Prov_Dep-014K-070_01-01-00_REALE-10339-20694,Inm24,Gdl,01/09/2025,Dep,70.0,14500.0,0,Providencia 4a Sección,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,207.14285714285714
Gdl-Prad_Dep-032K-132_02-03-02_Karst-10339-20689,Inm24,Gdl,01/09/2025,Dep,132.0,32000.0,0,Prados Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,242.42424242424244
Gdl-Amer_Dep-020K-060_01-01-01_MyL0-10336-20667,Inm24,Gdl,01/09/2025,Dep,60.0,20900.0,0,Americana,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,348.3333333333333
Gdl-Jard_Dep-029K-112_02-02-02_Verti-10338-20666,Inm24,Gdl,01/09/2025,Dep,112.0,29000.0,0,Jardines del Bosque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,258.92857142857144
Gdl-Arco_Dep-003M-079_01-01-01_InCo-10337-20667,Inm24,Gdl,01/09/2025,Dep,79.0,3550000.0,0,Arcos,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ven,44936.70886075949
Gdl-Amer_Dep-023K-064_02-02-01_ROSMA-10336-20667,Inm24,Gdl,01/09/2025,Dep,64.0,23500.0,0,Americana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,367.1875
Gdl-Vall_Dep-038K-115_02-02-02_OLIVI-10340-20677,Inm24,Gdl,01/09/2025,Dep,115.0,38000.0,0,Vallarta San Jorge,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,330.4347826086956
Gdl-Obre_Dep-017K-070_03-01-01_PROPE-10336-20669,Inm24,Gdl,01/09/2025,Dep,70.0,17900.0,0,Obrera,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,255.71428571428572
Gdl-Vall_Dep-040K-110_02-02-02_MiInm-10340-20677,Inm24,Gdl,01/09/2025,Dep,110.0,40000.0,0,Vallarta San Jorge,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,363.6363636363636
Gdl-Prov_Dep-013K-065_01-01-00_INMOB-10337-20701,Inm24,Gdl,01/09/2025,Dep,65.0,13000.0,0,Providencia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,200.0
Gdl-Prad_Dep-039K-185_02-03-03_Corpo-10339-20691,Inm24,Gdl,01/09/2025,Dep,185.0,39000.0,0,Prados Providencia,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,210.8108108108108
Gdl-Obre_Dep-050K-250_03-04-03_CasaL-10336-20667,Inm24,Gdl,01/09/2025,Dep,250.0,50000.0,0,Obrera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,200.0
Gdl-Prov_Dep-028K-094_02-02-02_REALA-10338-20695,Inm24,Gdl,01/09/2025,Dep,94.0,28000.0,0,Providencia 2a Sección,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,297.8723404255319
Gdl-Chap_Dep-022K-082_02-02-02_CoruR-10339-20668,Inm24,Gdl,01/09/2025,Dep,82.0,22500.0,0,Chapalita,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,274.390243902439
Gdl-Ital_Dep-049K-150_03-03-02_House-10337-20695,Inm24,Gdl,01/09/2025,Dep,150.0,49000.0,0,Italia Providencia,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,326.6666666666667
Gdl-Arco_Dep-022K-150_03-02-02_IGPIN-10338-20671,Inm24,Gdl,01/09/2025,Dep,150.0,22800.0,0,Arcos Vallarta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,152.0
Gdl-Arco_Dep-015K-045_01-01-00_Ulise-10338-20670,Inm24,Gdl,01/09/2025,Dep,45.0,15000.0,0,Arcos Vallarta,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,333.3333333333333
Gdl-Arco_Dep-019K-074_02-01-01_ADRIA-10337-20675,Inm24,Gdl,01/09/2025,Dep,74.0,19000.0,0,Arcos Vallarta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,256.7567567567568
Gdl-Obre_Dep-028K-139_03-02-02_TULEG-10336-20671,Inm24,Gdl,01/09/2025,Dep,139.0,28000.0,0,Obrera,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,201.4388489208633
Gdl-Colo_Dep-027K-135_02-02-02_RAMSA-10338-20708,Inm24,Gdl,01/09/2025,Dep,135.0,27000.0,0,Colomos Providencia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,200.0
Gdl-Loma_Dep-035K-130_03-03-02_TULEG-10338-20688,Inm24,Gdl,01/09/2025,Dep,130.0,35500.0,0,Lomas de Guevara,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,273.0769230769231
Gdl-LaAu_Dep-012K-063_02-02-02_Venta-10333-20649,Inm24,Gdl,01/09/2025,Dep,63.0,12000.0,0,La Aurora,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,190.47619047619048
Gdl-Coun_Dep-032K-097_02-02-02_Verti-10337-20697,Inm24,Gdl,01/09/2025,Dep,97.0,32500.0,0,Country Club,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,335.0515463917526
Gdl-Colo_Dep-055K-238_03-04-02_Cultu-10338-20703,Inm24,Gdl,01/09/2025,Dep,238.0,55000.0,0,Colomos Providencia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,231.0924369747899
Gdl-Coun_Dep-031K-090_01-01-01_Espac-10336-20703,Inm24,Gdl,01/09/2025,Dep,90.0,31000.0,0,Country Club,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ren,344.44444444444446
